m_id,m_gametext
3362,"['Flamesgrace Cathedral', '', '', '', '', '', '', '', '', '', '', '']"
10001,"['Victors Hollow', '', '', '', '', '', '', '', '', '', '', '']"
10002,"['Victors Hollow: Arena Gate', '', '', '', '', '', '', '', '', '', '', '']"
10003,"['Victors Hollow: Old Quarter', '', '', '', '', '', '', '', '', '', '', '']"
10004,"['Arena', '', '', '', '', '', '', '', '', '', '', '']"
10005,"['Victors Hollow Trail', '', '', '', '', '', '', '', '', '', '', '']"
10006,"['Subterranean Arena', '', '', '', '', '', '', '', '', '', '', '']"
10007,"[""Leopaldi's Estate"", '', '', '', '', '', '', '', '', '', '', '']"
16121,"[""Herminia's Former Manse: Terrace"", '', '', '', '', '', '', '', '', '', '', '']"
16119,"[""Herminia's Former Manse"", '', '', '', '', '', '', '', '', '', '', '']"
10008,"[""Great Tree's Tears"", '', '', '', '', '', '', '', '', '', '', '']"
16010,"['Flamesgrace', '', '', '', '', '', '', '', '', '', '', '']"
16011,"['Flamesgrace Cathedral: Entrance', '', '', '', '', '', '', '', '', '', '', '']"
16012,"['Flamesgrace Cathedral', '', '', '', '', '', '', '', '', '', '', '']"
16042,"['Flamesgrace Wilds', '', '', '', '', '', '', '', '', '', '', '']"
16063,"['Cathedral of Tytos: Underground', '', '', '', '', '', '', '', '', '', '', '']"
16064,"['Emberglow Laboratory: Inner Chambers', '', '', '', '', '', '', '', '', '', '', '']"
16043,"['Cave of Laments', '', '', '', '', '', '', '', '', '', '', '']"
16014,"['Sufrataljah', '', '', '', '', '', '', '', '', '', '', '']"
16015,"['Sufrataljah: Palace Entrance', '', '', '', '', '', '', '', '', '', '', '']"
16016,"['Sufrataljah Sands', '', '', '', '', '', '', '', '', '', '', '']"
16017,"['Sufrataljah: Palace', '', '', '', '', '', '', '', '', '', '', '']"
16018,"['Sufrataljah: Palace - Upper Floor', '', '', '', '', '', '', '', '', '', '', '']"
16019,"['Whitesand Cave', '', '', '', '', '', '', '', '', '', '', '']"
16024,"['Donescu', '', '', '', '', '', '', '', '', '', '', '']"
16025,"['Donescu Castle', '', '', '', '', '', '', '', '', '', '', '']"
16026,"['Donescu Traverse', '', '', '', '', '', '', '', '', '', '', '']"
16027,"['East Cyphlo Banks', '', '', '', '', '', '', '', '', '', '', '']"
16028,"['Cyphlo Banks', '', '', '', '', '', '', '', '', '', '', '']"
16029,"['Misty Falls', '', '', '', '', '', '', '', '', '', '', '']"
16034,"['Grandport', '', '', '', '', '', '', '', '', '', '', '']"
16035,"['Grandport Markets', '', '', '', '', '', '', '', '', '', '', '']"
16036,"['Grandport Bazaar', '', '', '', '', '', '', '', '', '', '', '']"
16087,"['Grandport: Estate Entrance', '', '', '', '', '', '', '', '', '', '', '']"
16037,"['Grandport Coast', '', '', '', '', '', '', '', '', '', '', '']"
16085,"['Grandport Sewers', '', '', '', '', '', '', '', '', '', '', '']"
16086,"['Grandport Sewers: Depths', '', '', '', '', '', '', '', '', '', '', '']"
16038,"['Sea Cavern', '', '', '', '', '', '', '', '', '', '', '']"
16055,"['Atlasdam', '', '', '', '', '', '', '', '', '', '', '']"
16056,"['Atlasdam Palace Gate', '', '', '', '', '', '', '', '', '', '', '']"
16088,"['Defeat the White Wolf', '', '', '', '', '', '', '', '', '', '', '']"
16089,"['Defeat the Dread Bird', '', '', '', '', '', '', '', '', '', '', '']"
16090,"['Defeat the Octopus King', '', '', '', '', '', '', '', '', '', '', '']"
16091,"['Defeat the Swallowing Bug', '', '', '', '', '', '', '', '', '', '', '']"
16092,"['Defeat the Direwolf', '', '', '', '', '', '', '', '', '', '', '']"
16093,"['Defeat the Demon Flower', '', '', '', '', '', '', '', '', '', '', '']"
16094,"['Defeat the Giant Crocodile', '', '', '', '', '', '', '', '', '', '', '']"
16095,"['Defeat the Human Butterfly', '', '', '', '', '', '', '', '', '', '', '']"
16122,"['Nameless Town', '', '', '', '', '', '', '', '', '', '', '']"
16123,"['Nameless Town', '', '', '', '', '', '', '', '', '', '', '']"
16124,"['Nameless Wasteland', '', '', '', '', '', '', '', '', '', '', '']"
16126,"['Tower of Remembrance', '', '', '', '', '', '', '', '', '', '', '']"
16127,"['Bonfires of Battle: Snow', '', '', '', '', '', '', '', '', '', '', '']"
16128,"['Bonfires of Battle: Plains', '', '', '', '', '', '', '', '', '', '', '']"
16129,"['Bonfires of Battle: Sea', '', '', '', '', '', '', '', '', '', '', '']"
16130,"['Bonfires of Battle: Mountains', '', '', '', '', '', '', '', '', '', '', '']"
16131,"['Bonfires of Battle: Desert', '', '', '', '', '', '', '', '', '', '', '']"
16132,"['Bonfires of Battle: River', '', '', '', '', '', '', '', '', '', '', '']"
16133,"['Bonfires of Battle: Cliffs', '', '', '', '', '', '', '', '', '', '', '']"
16134,"['Bonfires of Battle: Forest', '', '', '', '', '', '', '', '', '', '', '']"
16152,"['Bonfires of Battle II: Snow', '', '', '', '', '', '', '', '', '', '', '']"
16153,"['Bonfires of Battle II: Forest', '', '', '', '', '', '', '', '', '', '', '']"
16154,"['Bonfires of Battle II: River', '', '', '', '', '', '', '', '', '', '', '']"
16155,"['Bonfires of Battle II: Desert', '', '', '', '', '', '', '', '', '', '', '']"
16156,"['Bonfires of Battle II: Sea', '', '', '', '', '', '', '', '', '', '', '']"
16160,"[""Bonfires of Battle: Dragon's Lair"", '', '', '', '', '', '', '', '', '', '', '']"
16161,"['Forbidden Archives', '', '', '', '', '', '', '', '', '', '', '']"
16164,"['Hall of Heroes: 1F', '', '', '', '', '', '', '', '', '', '', '']"
16165,"['Hall of Heroes: 2F', '', '', '', '', '', '', '', '', '', '', '']"
16166,"['Hall of Heroes: 3F', '', '', '', '', '', '', '', '', '', '', '']"
16171,"['Defeat the Brave Red Frog', '', '', '', '', '', '', '', '', '', '', '']"
16172,"['Defeat the Brave Poison Frog', '', '', '', '', '', '', '', '', '', '', '']"
16173,"['Defeat the Brave Giant Frog', '', '', '', '', '', '', '', '', '', '', '']"
16174,"['Punish the Crafty Cait I', '', '', '', '', '', '', '', '', '', '', '']"
16203,"['Punish the Crafty Cait II', '', '', '', '', '', '', '', '', '', '', '']"
16204,"['Punish the Crafty Cait III', '', '', '', '', '', '', '', '', '', '', '']"
9999,"[""Developers' Room"", '', '', '', '', '', '', '', '', '', '', '']"
6402,"['Cragspear Pass', '', '', '', '', '', '', '', '', '', '', '']"
6403,"['Cragspear', '', '', '', '', '', '', '', '', '', '', '']"
6404,"['Gray Grotto', '', '', '', '', '', '', '', '', '', '', '']"
6405,"['South Cragspear Pass', '', '', '', '', '', '', '', '', '', '', '']"
6406,"['Geist Canyon', '', '', '', '', '', '', '', '', '', '', '']"
6407,"['Road to Castle Edoras', '', '', '', '', '', '', '', '', '', '', '']"
6408,"['Castle Edoras', '', '', '', '', '', '', '', '', '', '', '']"
6409,"['Rippletide', '', '', '', '', '', '', '', '', '', '', '']"
6410,"['Rippletide Coast', '', '', '', '', '', '', '', '', '', '', '']"
6411,"['North Rippletide Coast', '', '', '', '', '', '', '', '', '', '', '']"
6412,"['Isle of Orsa', '', '', '', '', '', '', '', '', '', '', '']"
6413,"['Sunshade', '', '', '', '', '', '', '', '', '', '', '']"
6414,"['Sunshade Sands', '', '', '', '', '', '', '', '', '', '', '']"
6415,"['Eastern Sunshade Sands', '', '', '', '', '', '', '', '', '', '', '']"
6418,"['Cobbleston', '', '', '', '', '', '', '', '', '', '', '']"
6419,"['Shepherds Rock Pass', '', '', '', '', '', '', '', '', '', '', '']"
6420,"['North Shepherds Rock Pass', '', '', '', '', '', '', '', '', '', '', '']"
6421,"['Valley of Death', '', '', '', '', '', '', '', '', '', '', '']"
6423,"['Valore', '', '', '', '', '', '', '', '', '', '', '']"
6424,"['Valore Trail', '', '', '', '', '', '', '', '', '', '', '']"
6425,"['West Valore Trail', '', '', '', '', '', '', '', '', '', '', '']"
6426,"[""Path to Herminia's Manse"", '', '', '', '', '', '', '', '', '', '', '']"
6427,"[""Herminia's Manse"", '', '', '', '', '', '', '', '', '', '', '']"
16002,"[""Auguste's Villa: Entrance"", '', '', '', '', '', '', '', '', '', '', '']"
6428,"[""Auguste's Villa"", '', '', '', '', '', '', '', '', '', '', '']"
6429,"['Emberglow', '', '', '', '', '', '', '', '', '', '', '']"
6430,"['Emberglow Wilds', '', '', '', '', '', '', '', '', '', '', '']"
6431,"['West Emberglow Wilds', '', '', '', '', '', '', '', '', '', '', '']"
6432,"['Emberglow Laboratory: Entrance', '', '', '', '', '', '', '', '', '', '', '']"
16003,"['Emberglow Laboratory', '', '', '', '', '', '', '', '', '', '', '']"
6433,"['Ceremonial Square', '', '', '', '', '', '', '', '', '', '', '']"
16140,"['Cathedral of Tytos', '', '', '', '', '', '', '', '', '', '', '']"
16065,"['Cathedral of Tytos: Underground', '', '', '', '', '', '', '', '', '', '', '']"
6434,"['Snowbloom Ruins', '', '', '', '', '', '', '', '', '', '', '']"
6438,"['Clearbrook', '', '', '', '', '', '', '', '', '', '', '']"
6439,"['Clearbrook Traverse', '', '', '', '', '', '', '', '', '', '', '']"
6440,"['East Clearbrook Traverse', '', '', '', '', '', '', '', '', '', '', '']"
16004,"['Path to Waterpool Caves', '', '', '', '', '', '', '', '', '', '', '']"
6441,"['Waterpool Caves', '', '', '', '', '', '', '', '', '', '', '']"
6442,"['Theatropolis', '', '', '', '', '', '', '', '', '', '', '']"
6443,"['Theatropolis Plains', '', '', '', '', '', '', '', '', '', '', '']"
6444,"['North Theatropolis Plains', '', '', '', '', '', '', '', '', '', '', '']"
6445,"['Amphitheatre: Rehearsal Room', '', '', '', '', '', '', '', '', '', '', '']"
6446,"['Amphitheatre: Backstage', '', '', '', '', '', '', '', '', '', '', '']"
6447,"['Knights Ardante Garrison', '', '', '', '', '', '', '', '', '', '', '']"
6435,"['★Snowshard Grotto', '', '', '', '', '', '', '', '', '', '', '']"
6448,"['★Abandoned Mines', '', '', '', '', '', '', '', '', '', '', '']"
6452,"['★Radiant Reefs', '', '', '', '', '', '', '', '', '', '', '']"
6453,"['★Finesand Ruins', '', '', '', '', '', '', '', '', '', '', '']"
6455,"['★Cavern of Mists', '', '', '', '', '', '', '', '', '', '', '']"
6457,"['★Forest Ruins', '', '', '', '', '', '', '', '', '', '', '']"
6460,"['★Shadowflow Grotto', '', '', '', '', '', '', '', '', '', '', '']"
6461,"[""★Serpent's Burrow"", '', '', '', '', '', '', '', '', '', '', '']"
6464,"['Emberglow Slopes', '', '', '', '', '', '', '', '', '', '', '']"
6465,"['Shepherds Rock', '', '', '', '', '', '', '', '', '', '', '']"
6466,"['Stillwater Subterrane', '', '', '', '', '', '', '', '', '', '', '']"
16005,"['Castle Riven', '', '', '', '', '', '', '', '', '', '', '']"
6467,"['Abandoned Mines', '', '', '', '', '', '', '', '', '', '', '']"
6468,"['Finesand Ruins', '', '', '', '', '', '', '', '', '', '', '']"
6469,"['Forest Ruins', '', '', '', '', '', '', '', '', '', '', '']"
6470,"['Cavern of Mists', '', '', '', '', '', '', '', '', '', '', '']"
6471,"[""Serpent's Burrow"", '', '', '', '', '', '', '', '', '', '', '']"
6472,"['Shadowflow Grotto', '', '', '', '', '', '', '', '', '', '', '']"
6473,"['Radiant Reefs', '', '', '', '', '', '', '', '', '', '', '']"
6474,"['Snowshard Grotto', '', '', '', '', '', '', '', '', '', '', '']"
16001,"['Victors Hollow', '', '', '', '', '', '', '', '', '', '', '']"
16007,"['Victors Hollow Trail', '', '', '', '', '', '', '', '', '', '', '']"
16008,"['Subterranean Arena', '', '', '', '', '', '', '', '', '', '', '']"
16009,"[""Great Tree's Tears"", '', '', '', '', '', '', '', '', '', '', '']"
16013,"['Flamesgrace', '', '', '', '', '', '', '', '', '', '', '']"
16044,"['Flamesgrace Wilds', '', '', '', '', '', '', '', '', '', '', '']"
16045,"['Cave of Laments', '', '', '', '', '', '', '', '', '', '', '']"
16020,"['Sufrataljah', '', '', '', '', '', '', '', '', '', '', '']"
16021,"['Sufrataljah Sands', '', '', '', '', '', '', '', '', '', '', '']"
16022,"['Sufrataljah: Palace', '', '', '', '', '', '', '', '', '', '', '']"
16023,"['Whitesand Cave', '', '', '', '', '', '', '', '', '', '', '']"
16030,"['Donescu', '', '', '', '', '', '', '', '', '', '', '']"
16031,"['Donescu Traverse', '', '', '', '', '', '', '', '', '', '', '']"
16032,"['Cyphlo Banks', '', '', '', '', '', '', '', '', '', '', '']"
16033,"['Misty Falls', '', '', '', '', '', '', '', '', '', '', '']"
16039,"['Grandport', '', '', '', '', '', '', '', '', '', '', '']"
16040,"['Grandport Coast', '', '', '', '', '', '', '', '', '', '', '']"
16041,"['Sea Cavern', '', '', '', '', '', '', '', '', '', '', '']"
16082,"['Grandport Sewers', '', '', '', '', '', '', '', '', '', '', '']"
16125,"['Nameless Town', '', '', '', '', '', '', '', '', '', '', '']"
16151,"['Nameless Wasteland', '', '', '', '', '', '', '', '', '', '', '']"
16201,"['Arena', '', '', '', '', '', '', '', '', '', '', '']"
16202,"['Tower of Remembrance', '', '', '', '', '', '', '', '', '', '', '']"
16208,"['Hall of Heroes', '', '', '', '', '', '', '', '', '', '', '']"
16046,"[""Client: Flower-sniffing Nobleman (Power)\nHelp! The snow crystal that I've been watching over will be overrun with monsters at this rate! You must do something!"", '', '', '', '', '', '', '', '', '', '', '']"
16047,"['Client: Bullied Youth (Fame)\nI wanted to show up those fools who mocked me in the past, so I went to the abandoned mine to find myself some riches... But it was full of monsters! Gah!', '', '', '', '', '', '', '', '', '', '', '']"
16048,"['Client: Starving Fisherman (Power)\nWe used to make a living off the seagull shells we harvested from that cave...then the monsters came! You must drive them off before we starve!', '', '', '', '', '', '', '', '', '', '', '']"
16049,"[""Client: Portly Proprietor (Power)\nI thought I'd decorate my tavern with some gold dust to give it a more refined ambiance. Might you kindly get rid of those monsters blocking my way?"", '', '', '', '', '', '', '', '', '', '', '']"
16050,"['Client: Hard-working Sheepdog (Fame)\nWoof woof...woof! (It appears the dog wants you to scare away the monster that absconded with his flock.)', '', '', '', '', '', '', '', '', '', '', '']"
16051,"['Client: Rat-hating Lumberjack (Wealth)\nRats are the natural enemy of lumberjacks. They gnaw at the roots of our precious trees and ruin them! I need you to get rid of their master.', '', '', '', '', '', '', '', '', '', '', '']"
16052,"[""Client: Ambitious Apothecary (Wealth)\nTch! I came across a recipe for a secret potion, but can't gather the ingredients because of those foul beasts. I'd pay you well for your help."", '', '', '', '', '', '', '', '', '', '', '']"
16053,"[""Client: Washed-up Actor (Fame)\nI hate ugly things. You know, like those disgusting, slimy...green things. You'll get them out of my sight, won't you?"", '', '', '', '', '', '', '', '', '', '', '']"
16096,"['Client: Wounded Knight Ardante (Power)\nAs I was training, that beast cut straight through the blizzard, and...I stood no chance. Please...fell the damn thing in my stead.', '', '', '', '', '', '', '', '', '', '', '']"
16097,"[""Client: Ornery Ornithologist (Fame)\nI was observing the birds that live on the cliffs, and then this giant...thing showed up. It's so unsightly, I wish it would just go away..."", '', '', '', '', '', '', '', '', '', '', '']"
16098,"[""Client: Vengeful Graybeard (Power)\nThose damned beasts sank my poor son's ship, stealing him from me forever. Will you help this old man get his revenge?"", '', '', '', '', '', '', '', '', '', '', '']"
16099,"['Client: Tribe Youth (Power)\nI wish to rid this desert of all dangers before I become head of my tribe. That monster must be dealt with for my people to live in peace.', '', '', '', '', '', '', '', '', '', '', '']"
16100,"['Client: Legendary Mountaineer (Fame)\nThe mountain is our home...in both body and soul. It does not belong to that...thing. We are the last ones to survive. Can you help us do what must be done?', '', '', '', '', '', '', '', '', '', '', '']"
16101,"['Client: Forest Warden (Wealth)\nIf that accursed weed takes root, it will suck up all the nutrients in the soil and kill our forest! Please, help us protect the Woodlands from that vile thing!', '', '', '', '', '', '', '', '', '', '', '']"
16102,"[""Client: Solitary Fisherman (Wealth)\nThat place was the best fishing spot I've ever found. But that damned monster is ruining everything! Please get rid of it, however you can!"", '', '', '', '', '', '', '', '', '', '', '']"
16103,"['Client: Traveling Merchant (Fame)\nWhen those giant feathers flap, the powder they spread around ruins all my wares. You must help me do something about it!', '', '', '', '', '', '', '', '', '', '', '']"
16194,"['Client: Forbidden Archives Manager\nPaw-lease help me... I can sense the aura of something slimy and disgusting coming from a tome in the archives. Could mew kindly get rid of it?', '', '', '', '', '', '', '', '', '', '', '']"
16195,"[""Client: Forbidden Archives Manager\nThis is a cat-astrophe... One of the archive tomes is rattling about. Mew have to do something! It's making my fur stand on end!"", '', '', '', '', '', '', '', '', '', '', '']"
16196,"[""Client: Forbidden Archives Manager\nI'm paw-sitive there's an evil aura coming from one of the archive tomes... Whatever it is, it's scheming something claw-ful! I just know it!"", '', '', '', '', '', '', '', '', '', '', '']"
16198,"['Client: Valore Syndicate Member (Wealth)\nThose damned cat people are stealing our money! Go get those chicken bastards...er, cat bastards? Whatever, you know what I mean!', '', '', '', '', '', '', '', '', '', '', '']"
16199,"[""Client: Priest of the Flame (Fame)\nA relic has been stolen from the church. It seems to be the work of that crafty cait, but I can't leave my duties to go after it. Could you retrieve it for me?"", '', '', '', '', '', '', '', '', '', '', '']"
16200,"[""Client: Academy Headmaster (Power)\nDamned cait! How dare you steal away with the fortune I've saved!? Hm... You there! Go retrieve my money for me!"", '', '', '', '', '', '', '', '', '', '', '']"
