m_id,m_gametext
3122,"['Phina', '', '', '', '', '', '', '', '', '', '', '']"
3123,"[""A cleric dispatched from the church's headquarters. She cares for Rinyuu, a woman from a distant land, and meddles in the business of others. After witnessing the way people live under both the protection and dominion of the Scarlet Wings, she has begun to rethink what the blessing of the Sacred Flame truly is."", '', '', '', '', '', '', '', '', '', '', '']"
3126,"['(仮)バトル開始！', '', '', '', '', '', '', '', '', '', '', '']"
3128,"[""I won't give it to you,\neven if you make that face!"", '', '', '', '', '', '', '', '', '', '', '']"
4046,"['', '', '', '', '', '', '', '', '', '', '', '']"
3131,"['Okay.\nBut take good care of it!', '', '', '', '', '', '', '', '', '', '', '']"
3129,"['(仮)実はですね……', '', '', '', '', '', '', '', '', '', '', '']"
3127,"['(仮)一緒にはいけません', '', '', '', '', '', '', '', '', '', '', '']"
3130,"['(仮)ついていきます', '', '', '', '', '', '', '', '', '', '', '']"
4366,"['Archbishop Josef', '', '', '', '', '', '', '', '', '', '', '']"
4367,"[""An archbishop with jurisdiction over the Frostlands. He was entrusted with the great responsibility to perform the Kindling ceremony in order to spread the Sacred Flame's power twenty-two years ago. While the task was an arduous one, the trust the people placed in him as a result was well worth the effort."", '', '', '', '', '', '', '', '', '', '', '']"
4368,"['', '', '', '', '', '', '', '', '', '', '', '']"
4369,"[""I'm afraid I cannot give you that."", '', '', '', '', '', '', '', '', '', '', '']"
4370,"['', '', '', '', '', '', '', '', '', '', '', '']"
4371,"['Please use this for\nthe good of the realm.', '', '', '', '', '', '', '', '', '', '', '']"
4372,"['', '', '', '', '', '', '', '', '', '', '', '']"
4373,"['', '', '', '', '', '', '', '', '', '', '', '']"
4374,"['', '', '', '', '', '', '', '', '', '', '', '']"
3933,"['Delan Poe', '', '', '', '', '', '', '', '', '', '', '']"
3934,"['A man who lives to tell travelers all manner of useful information. His personal history is shrouded in secret.', '', '', '', '', '', '', '', '', '', '', '']"
4037,"['A man who lives to tell travelers all manner of useful information. His personal history is shrouded in secret.', '', '', '', '', '', '', '', '', '', '', '']"
3935,"['(仮)バトル開始！', '', '', '', '', '', '', '', '', '', '', '']"
3936,"[""Seems you're out of luck."", '', '', '', '', '', '', '', '', '', '', '']"
4047,"['', '', '', '', '', '', '', '', '', '', '', '']"
3937,"['What should be, shall be.\nYes, time fixes all things!', '', '', '', '', '', '', '', '', '', '', '']"
3938,"['I do have something good, but...\ncan you truly understand its value?', '', '', '', '', '', '', '', '', '', '', '']"
3939,"['(仮)一緒にはいけません', '', '', '', '', '', '', '', '', '', '', '']"
3940,"['(仮)ついていきます', '', '', '', '', '', '', '', '', '', '', '']"
3997,"['Delan Poe', '', '', '', '', '', '', '', '', '', '', '']"
3998,"['A man who lives to tell travelers all manner of useful information. His personal history is shrouded in secret.', '', '', '', '', '', '', '', '', '', '', '']"
4038,"['A man who lives to tell travelers all manner of useful information. His personal history is shrouded in secret.', '', '', '', '', '', '', '', '', '', '', '']"
3999,"['(仮)バトル開始！', '', '', '', '', '', '', '', '', '', '', '']"
4000,"[""Seems you're out of luck."", '', '', '', '', '', '', '', '', '', '', '']"
4048,"['', '', '', '', '', '', '', '', '', '', '', '']"
4001,"['What should be, shall be.\nYes, time fixes all things!', '', '', '', '', '', '', '', '', '', '', '']"
4002,"['I do have something good, but...\ncan you truly understand its value?', '', '', '', '', '', '', '', '', '', '', '']"
4003,"['(仮)一緒にはいけません', '', '', '', '', '', '', '', '', '', '', '']"
4004,"['(仮)ついていきます', '', '', '', '', '', '', '', '', '', '', '']"
4005,"['Delan Poe', '', '', '', '', '', '', '', '', '', '', '']"
4006,"['A man who lives to tell travelers all manner of useful information. His personal history is shrouded in secret.', '', '', '', '', '', '', '', '', '', '', '']"
4039,"['A man who lives to tell travelers all manner of useful information. His personal history is shrouded in secret.', '', '', '', '', '', '', '', '', '', '', '']"
4007,"['(仮)バトル開始！', '', '', '', '', '', '', '', '', '', '', '']"
4008,"[""Seems you're out of luck."", '', '', '', '', '', '', '', '', '', '', '']"
4049,"['', '', '', '', '', '', '', '', '', '', '', '']"
4009,"['What should be, shall be.\nYes, time fixes all things!', '', '', '', '', '', '', '', '', '', '', '']"
4010,"['I do have something good, but...\ncan you truly understand its value?', '', '', '', '', '', '', '', '', '', '', '']"
4011,"['(仮)一緒にはいけません', '', '', '', '', '', '', '', '', '', '', '']"
4012,"['(仮)ついていきます', '', '', '', '', '', '', '', '', '', '', '']"
4421,"['Delan Poe', '', '', '', '', '', '', '', '', '', '', '']"
4422,"['A man who lives to tell travelers all manner of useful information. His personal history is shrouded in secret.', '', '', '', '', '', '', '', '', '', '', '']"
4424,"['(仮)バトル開始！', '', '', '', '', '', '', '', '', '', '', '']"
4425,"[""Seems you're out of luck."", '', '', '', '', '', '', '', '', '', '', '']"
4426,"['', '', '', '', '', '', '', '', '', '', '', '']"
4427,"['What should be, shall be.\nYes, time fixes all things!', '', '', '', '', '', '', '', '', '', '', '']"
4428,"['Very well then...', '', '', '', '', '', '', '', '', '', '', '']"
4429,"['(仮)一緒にはいけません', '', '', '', '', '', '', '', '', '', '', '']"
4430,"['(仮)ついていきます', '', '', '', '', '', '', '', '', '', '', '']"
3092,"['Pierro Della', '', '', '', '', '', '', '', '', '', '', '']"
3093,"['The life of the Bargello family party who always has a joke at the ready and gets scolded for it in turn. Though his words may be crude, he has a heart of gold and loves his family more than anyone.', '', '', '', '', '', '', '', '', '', '', '']"
3096,"['(仮)バトル開始！', '', '', '', '', '', '', '', '', '', '', '']"
3098,"[""You're not missing out\non anything, trust me!"", '', '', '', '', '', '', '', '', '', '', '']"
4051,"['', '', '', '', '', '', '', '', '', '', '', '']"
3101,"['Guess this makes you\na covetous chicken!', '', '', '', '', '', '', '', '', '', '', '']"
3099,"['(仮)実はですね……', '', '', '', '', '', '', '', '', '', '', '']"
3097,"['(仮)一緒にはいけません', '', '', '', '', '', '', '', '', '', '', '']"
3100,"['(仮)ついていきます', '', '', '', '', '', '', '', '', '', '', '']"
3212,"['Rondo of the Knights Ardante', '', '', '', '', '', '', '', '', '', '', '']"
3213,"['A young man clad in vestments only bestowed upon those recognized for their unrivaled skill amongst the Knights Ardante. He seems to have come to this land on some sort of mission.', '', '', '', '', '', '', '', '', '', '', '']"
3216,"['(仮)バトル開始！', '', '', '', '', '', '', '', '', '', '', '']"
3218,"['That is too precious\nfor me to part with...', '', '', '', '', '', '', '', '', '', '', '']"
4052,"['', '', '', '', '', '', '', '', '', '', '', '']"
3221,"['I hope this will be of use to you.', '', '', '', '', '', '', '', '', '', '', '']"
3219,"['(仮)実はですね……', '', '', '', '', '', '', '', '', '', '', '']"
3217,"['(仮)一緒にはいけません', '', '', '', '', '', '', '', '', '', '', '']"
3220,"['(仮)ついていきます', '', '', '', '', '', '', '', '', '', '', '']"
3162,"['Simeon', '', '', '', '', '', '', '', '', '', '', '']"
3163,"[""A poet who once competed with Auguste for fame. He was one of the playwright's few friends with whom he could discuss his views on art. It seems as though he found inspiration in Auguste's final work."", '', '', '', '', '', '', '', '', '', '', '']"
3166,"['(仮)バトル開始！', '', '', '', '', '', '', '', '', '', '', '']"
3168,"['Unfortunately,\nI cannot give that to you.', '', '', '', '', '', '', '', '', '', '', '']"
4053,"['', '', '', '', '', '', '', '', '', '', '', '']"
3171,"['Haha...\nMake good use of it.', '', '', '', '', '', '', '', '', '', '', '']"
3169,"['(仮)実はですね……', '', '', '', '', '', '', '', '', '', '', '']"
3167,"['(仮)一緒にはいけません', '', '', '', '', '', '', '', '', '', '', '']"
3170,"['(仮)ついていきます', '', '', '', '', '', '', '', '', '', '', '']"
4437,"['Father Taigan', '', '', '', '', '', '', '', '', '', '', '']"
4438,"['A cleric who roams the land and reports his finds on each region to the pontiff. He is both intelligent and well-versed in creeds other than the Order of the Sacred Flame. He recently visited Wispermill in the Flatlands and now harbors an interest in their heretical beliefs.', '', '', '', '', '', '', '', '', '', '', '']"
4439,"['(仮)バトル開始！', '', '', '', '', '', '', '', '', '', '', '']"
4440,"['I think not.', '', '', '', '', '', '', '', '', '', '', '']"
4441,"['', '', '', '', '', '', '', '', '', '', '', '']"
4442,"['Please, take this.', '', '', '', '', '', '', '', '', '', '', '']"
4443,"['To tell the truth...', '', '', '', '', '', '', '', '', '', '', '']"
4444,"['(仮)一緒にはいけません', '', '', '', '', '', '', '', '', '', '', '']"
4445,"['(仮)ついていきます', '', '', '', '', '', '', '', '', '', '', '']"
4321,"['Vestebam', '', '', '', '', '', '', '', '', '', '', '']"
4322,"['【仮】\nシアトポリスにやってきた著名な音楽家\n“<clan_name>”の活躍に着想を得た楽曲を完成させた', '', '', '', '', '', '', '', '', '', '', '']"
4323,"['(仮)バトル開始！', '', '', '', '', '', '', '', '', '', '', '']"
4324,"[""Seems you're out of luck."", '', '', '', '', '', '', '', '', '', '', '']"
4325,"['', '', '', '', '', '', '', '', '', '', '', '']"
4326,"['', '', '', '', '', '', '', '', '', '', '', '']"
4327,"['Very well then...', '', '', '', '', '', '', '', '', '', '', '']"
4328,"['(仮)一緒にはいけません', '', '', '', '', '', '', '', '', '', '', '']"
4329,"['(仮)ついていきます', '', '', '', '', '', '', '', '', '', '', '']"
3941,"['Rugis Surra', '', '', '', '', '', '', '', '', '', '', '']"
3942,"['A man who lives to tell travelers all manner of useful information. His personal history is shrouded in secret.', '', '', '', '', '', '', '', '', '', '', '']"
4040,"['A man who lives to tell travelers all manner of useful information. His personal history is shrouded in secret.', '', '', '', '', '', '', '', '', '', '', '']"
3943,"[""C'mon!"", '', '', '', '', '', '', '', '', '', '', '']"
3944,"['Better luck next time!', '', '', '', '', '', '', '', '', '', '', '']"
4054,"['', '', '', '', '', '', '', '', '', '', '', '']"
3945,"[""Give me a moment.\nI'll bring more."", '', '', '', '', '', '', '', '', '', '', '']"
3946,"[""I got my hands on somethin' incredible!\nWanna see?"", '', '', '', '', '', '', '', '', '', '', '']"
3947,"['Better luck next time!', '', '', '', '', '', '', '', '', '', '', '']"
3948,"['Lead the way.', '', '', '', '', '', '', '', '', '', '', '']"
4013,"['Rugis Surra', '', '', '', '', '', '', '', '', '', '', '']"
4014,"['A man who lives to tell travelers all manner of useful information. His personal history is shrouded in secret.', '', '', '', '', '', '', '', '', '', '', '']"
4041,"['A man who lives to tell travelers all manner of useful information. His personal history is shrouded in secret.', '', '', '', '', '', '', '', '', '', '', '']"
4015,"[""C'mon!"", '', '', '', '', '', '', '', '', '', '', '']"
4016,"['Better luck next time!', '', '', '', '', '', '', '', '', '', '', '']"
4055,"['', '', '', '', '', '', '', '', '', '', '', '']"
4017,"[""Give me a moment.\nI'll bring more."", '', '', '', '', '', '', '', '', '', '', '']"
4018,"[""I got my hands on somethin' incredible!\nWanna see?"", '', '', '', '', '', '', '', '', '', '', '']"
4019,"['Better luck next time!', '', '', '', '', '', '', '', '', '', '', '']"
4020,"['Lead the way.', '', '', '', '', '', '', '', '', '', '', '']"
4473,"['Rugis Surra', '', '', '', '', '', '', '', '', '', '', '']"
4474,"['A man who lives to tell travelers all manner of useful information. His personal history is shrouded in secret.', '', '', '', '', '', '', '', '', '', '', '']"
4475,"[""A fight, is it?\nI won't go easy on you."", '', '', '', '', '', '', '', '', '', '', '']"
4476,"[""Looks like it's your loss."", '', '', '', '', '', '', '', '', '', '', '']"
4477,"['', '', '', '', '', '', '', '', '', '', '', '']"
4478,"[""Will this do?\nI'll have more next time."", '', '', '', '', '', '', '', '', '', '', '']"
4479,"[""I got my hands on somethin' incredible!\nWanna see?"", '', '', '', '', '', '', '', '', '', '', '']"
4480,"['Better luck next time!', '', '', '', '', '', '', '', '', '', '', '']"
4481,"['Lead the way.', '', '', '', '', '', '', '', '', '', '', '']"
4895,"['Hound of Power', '', '', '', '', '', '', '', '', '', '', '']"
4896,"[""A stray dog that lives at the town's smithy. Whenever a powerful person visits the shop, he wags his tail and welcomes them with glee. His personal history is shrouded in secret."", '', '', '', '', '', '', '', '', '', '', '']"
4897,"['Grrr...!', '', '', '', '', '', '', '', '', '', '', '']"
4898,"['Woof!', '', '', '', '', '', '', '', '', '', '', '']"
4899,"['', '', '', '', '', '', '', '', '', '', '', '']"
4900,"['*pant* *pant*!', '', '', '', '', '', '', '', '', '', '', '']"
4901,"['', '', '', '', '', '', '', '', '', '', '', '']"
4902,"['Woof!', '', '', '', '', '', '', '', '', '', '', '']"
4903,"['*pant* *pant*!', '', '', '', '', '', '', '', '', '', '', '']"
3132,"['Dmitri the Hunter', '', '', '', '', '', '', '', '', '', '', '']"
3133,"[""A solitary hunter living with his dog in a remote location. He learned how to take care of himself from his grandmother, who was also a hunter. Though somewhat short-tempered, he is a firm believer that sharing one's blessings only multiples them and divides his quarry with the townspeople when they have a poor harvest."", '', '', '', '', '', '', '', '', '', '', '']"
3136,"[""You got it!\nIf you win, I'll give ya everything!"", '', '', '', '', '', '', '', '', '', '', '']"
3138,"[""If you win, I'll give ya everything!"", '', '', '', '', '', '', '', '', '', '', '']"
4056,"['', '', '', '', '', '', '', '', '', '', '', '']"
3141,"[""Ah! You really are a strong'un!"", '', '', '', '', '', '', '', '', '', '', '']"
3139,"['(仮)実はですね……', '', '', '', '', '', '', '', '', '', '', '']"
3137,"['(仮)一緒にはいけません', '', '', '', '', '', '', '', '', '', '', '']"
3140,"['(仮)ついていきます', '', '', '', '', '', '', '', '', '', '', '']"
3172,"['Chief Vassal Lebrandt', '', '', '', '', '', '', '', '', '', '', '']"
3173,"[""A man who works for Edoras's royal family. He was promoted to chief vassal in recognition of his loyalty and services to Queen Alaune during the war. He has known Alaune since she was a child and thinks of her as a daughter."", '', '', '', '', '', '', '', '', '', '', '']"
3176,"['I, too, have honed\nmy skills since then.', '', '', '', '', '', '', '', '', '', '', '']"
3178,"['We all have our bad days.', '', '', '', '', '', '', '', '', '', '', '']"
4057,"['', '', '', '', '', '', '', '', '', '', '', '']"
3181,"['As expected of the Chosen One.', '', '', '', '', '', '', '', '', '', '', '']"
3179,"['(仮)実はですね……', '', '', '', '', '', '', '', '', '', '', '']"
3177,"['My apologies, but I must stay\nand protect Her Majesty.', '', '', '', '', '', '', '', '', '', '', '']"
3180,"['Very well.\nI shall accompany you.', '', '', '', '', '', '', '', '', '', '', '']"
3112,"['Rosso', '', '', '', '', '', '', '', '', '', '', '']"
3113,"['A man who joined the family after Bargello\'s abilities won him over. Despite being extremely hot-blooded, his past in the mafia has made him into a loyal man of his word. His favorite ""powder"" is specially made with only the hottest of spices and would leave any ordinary person writhing in agony for hours...', '', '', '', '', '', '', '', '', '', '', '']"
3116,"['A fight, is it? Let me show you\nthe might of the latest powder!', '', '', '', '', '', '', '', '', '', '', '']"
3118,"[""I don't obey weaklings."", '', '', '', '', '', '', '', '', '', '', '']"
4058,"['', '', '', '', '', '', '', '', '', '', '', '']"
3121,"['Consider this a loan!', '', '', '', '', '', '', '', '', '', '', '']"
3119,"['Actually...', '', '', '', '', '', '', '', '', '', '', '']"
3117,"['(仮)一緒にはいけません', '', '', '', '', '', '', '', '', '', '', '']"
3120,"['(仮)ついていきます', '', '', '', '', '', '', '', '', '', '', '']"
3392,"['ドン・タヴィアーニ', '', '', '', '', '', '', '', '', '', '', '']"
3393,"['', '', '', '', '', '', '', '', '', '', '', '']"
3394,"['', '', '', '', '', '', '', '', '', '', '', '']"
3395,"['', '', '', '', '', '', '', '', '', '', '', '']"
4059,"['', '', '', '', '', '', '', '', '', '', '', '']"
3396,"['', '', '', '', '', '', '', '', '', '', '', '']"
3397,"['', '', '', '', '', '', '', '', '', '', '', '']"
3398,"['', '', '', '', '', '', '', '', '', '', '', '']"
3399,"['', '', '', '', '', '', '', '', '', '', '', '']"
4375,"['Bishop Timov', '', '', '', '', '', '', '', '', '', '', '']"
4376,"[""The Order's hierarchy of power is this: pontiff, archbishop, bishops, priests, and then clerics. I tolerated much to finally attain the status of bishop. I will not lose my position over something like this!"", '', '', '', '', '', '', '', '', '', '', '']"
4377,"['Eek!', '', '', '', '', '', '', '', '', '', '', '']"
4378,"['I refuse to yield anything\nto the likes of you!', '', '', '', '', '', '', '', '', '', '', '']"
4379,"['', '', '', '', '', '', '', '', '', '', '', '']"
4380,"['Hmph. Take it.', '', '', '', '', '', '', '', '', '', '', '']"
4381,"['', '', '', '', '', '', '', '', '', '', '', '']"
4382,"['', '', '', '', '', '', '', '', '', '', '', '']"
4383,"['', '', '', '', '', '', '', '', '', '', '', '']"
4482,"['Delvecchio', '', '', '', '', '', '', '', '', '', '', '']"
4483,"['A shrewd syndicate member at the head of an up-and-coming family. With the backing of Leopaldi, he forcefully took over small mafia families one by one and claimed the old town of Victors Hollow as his own. He believed that power was everything until discovering a certain unbridled pleasure...', '', '', '', '', '', '', '', '', '', '', '']"
4484,"['', '', '', '', '', '', '', '', '', '', '', '']"
4485,"[""The only one who'll be getting\nanything from me is that lady..."", '', '', '', '', '', '', '', '', '', '', '']"
4486,"['', '', '', '', '', '', '', '', '', '', '', '']"
4487,"[""This isn't for you.\nIt's for her..."", '', '', '', '', '', '', '', '', '', '', '']"
4488,"[""F-fine... I'll tell you..."", '', '', '', '', '', '', '', '', '', '', '']"
4489,"['', '', '', '', '', '', '', '', '', '', '', '']"
4490,"['', '', '', '', '', '', '', '', '', '', '', '']"
4464,"['Flower Girl', '', '', '', '', '', '', '', '', '', '', '']"
4465,"[""A girl who sells flowers to provide for her two younger brothers. She used to sell powder, but has since washed her hands of that business. Her income isn't quite what it used to be, but now she lives respectably, cheerful and focused on the future."", '', '', '', '', '', '', '', '', '', '', '']"
4466,"['', '', '', '', '', '', '', '', '', '', '', '']"
4467,"[""Sorry, but...that's not enough..."", '', '', '', '', '', '', '', '', '', '', '']"
4468,"['', '', '', '', '', '', '', '', '', '', '', '']"
4469,"[""You're buying something!?\nThank you!"", '', '', '', '', '', '', '', '', '', '', '']"
4470,"['My little brothers have\nbeen so happy lately!', '', '', '', '', '', '', '', '', '', '', '']"
4471,"[""I'm sorry, but that's just\nout of the question."", '', '', '', '', '', '', '', '', '', '', '']"
4472,"[""I'm sorry, but that's just\nout of the question."", '', '', '', '', '', '', '', '', '', '', '']"
3102,"['Fra', '', '', '', '', '', '', '', '', '', '', '']"
3103,"['A man of few, but chosen words who has closed off his heart because of an unspeakably dark past...or so people think. In truth, he may just be repeating his favorite phrase.', '', '', '', '', '', '', '', '', '', '', '']"
3106,"['(仮)バトル開始！', '', '', '', '', '', '', '', '', '', '', '']"
3108,"['......', '', '', '', '', '', '', '', '', '', '', '']"
4060,"['', '', '', '', '', '', '', '', '', '', '', '']"
3111,"[""It's go time..."", '', '', '', '', '', '', '', '', '', '', '']"
3109,"['(仮)実はですね……', '', '', '', '', '', '', '', '', '', '', '']"
3107,"['(仮)一緒にはいけません', '', '', '', '', '', '', '', '', '', '', '']"
3110,"['(仮)ついていきます', '', '', '', '', '', '', '', '', '', '', '']"
3202,"['Gimel, Soldier of Riven', '', '', '', '', '', '', '', '', '', '', '']"
3203,"['Once a bandit who stole from this very village, he has since changed his ways after being pardoned by King Richard. He now swears his loyalty to the Riven army and has been tasked with guarding the village that he once pillaged.', '', '', '', '', '', '', '', '', '', '', '']"
3206,"['(仮)バトル開始！', '', '', '', '', '', '', '', '', '', '', '']"
3208,"['I cannot give you this\nfor such a meager sum.', '', '', '', '', '', '', '', '', '', '', '']"
4061,"['', '', '', '', '', '', '', '', '', '', '', '']"
3211,"['I shall use this money\nto strengthen security\naround the village.', '', '', '', '', '', '', '', '', '', '', '']"
3209,"['(仮)実はですね……', '', '', '', '', '', '', '', '', '', '', '']"
3207,"['(仮)一緒にはいけません', '', '', '', '', '', '', '', '', '', '', '']"
3210,"['(仮)ついていきます', '', '', '', '', '', '', '', '', '', '', '']"
3949,"['Marta Morrow', '', '', '', '', '', '', '', '', '', '', '']"
3950,"['A man who lives to tell travelers all manner of useful information. His personal history is shrouded in secret.', '', '', '', '', '', '', '', '', '', '', '']"
4042,"['A man who lives to tell travelers all manner of useful information. His personal history is shrouded in secret.', '', '', '', '', '', '', '', '', '', '', '']"
3951,"['(仮)バトル開始！', '', '', '', '', '', '', '', '', '', '', '']"
3952,"['Even I cannot afford that price...', '', '', '', '', '', '', '', '', '', '', '']"
4062,"['', '', '', '', '', '', '', '', '', '', '', '']"
3953,"['Allow me to replenish my stores.', '', '', '', '', '', '', '', '', '', '', '']"
3954,"['In truth, I have come across\nsomething of interest...', '', '', '', '', '', '', '', '', '', '', '']"
3955,"['(仮)一緒にはいけません', '', '', '', '', '', '', '', '', '', '', '']"
3956,"['(仮)ついていきます', '', '', '', '', '', '', '', '', '', '', '']"
4021,"['Marta Morrow', '', '', '', '', '', '', '', '', '', '', '']"
4022,"['A man who lives to tell travelers all manner of useful information. His personal history is shrouded in secret.', '', '', '', '', '', '', '', '', '', '', '']"
4043,"['A man who lives to tell travelers all manner of useful information. His personal history is shrouded in secret.', '', '', '', '', '', '', '', '', '', '', '']"
4023,"['(仮)バトル開始！', '', '', '', '', '', '', '', '', '', '', '']"
4024,"['Even I cannot afford that price...', '', '', '', '', '', '', '', '', '', '', '']"
4063,"['', '', '', '', '', '', '', '', '', '', '', '']"
4025,"['Allow me to replenish my stores.', '', '', '', '', '', '', '', '', '', '', '']"
4026,"['In truth, I have come across\nsomething of interest...', '', '', '', '', '', '', '', '', '', '', '']"
4027,"['(仮)一緒にはいけません', '', '', '', '', '', '', '', '', '', '', '']"
4028,"['(仮)ついていきます', '', '', '', '', '', '', '', '', '', '', '']"
4029,"['Marta Morrow', '', '', '', '', '', '', '', '', '', '', '']"
4030,"['A man who lives to tell travelers all manner of useful information. His personal history is shrouded in secret.', '', '', '', '', '', '', '', '', '', '', '']"
4044,"['A man who lives to tell travelers all manner of useful information. His personal history is shrouded in secret.', '', '', '', '', '', '', '', '', '', '', '']"
4031,"['(仮)バトル開始！', '', '', '', '', '', '', '', '', '', '', '']"
4032,"['Even I cannot afford that price...', '', '', '', '', '', '', '', '', '', '', '']"
4064,"['', '', '', '', '', '', '', '', '', '', '', '']"
4033,"['Allow me to replenish my stores.', '', '', '', '', '', '', '', '', '', '', '']"
4034,"['In truth, I have come across\nsomething of interest...', '', '', '', '', '', '', '', '', '', '', '']"
4035,"['(仮)一緒にはいけません', '', '', '', '', '', '', '', '', '', '', '']"
4036,"['(仮)ついていきます', '', '', '', '', '', '', '', '', '', '', '']"
4446,"['Miza', '', '', '', '', '', '', '', '', '', '', '']"
4447,"['The daughter of Father Monaris. She misses him dearly and spends her idle hours gazing at the flowers he sent her.', '', '', '', '', '', '', '', '', '', '', '']"
4448,"['(仮)バトル開始！', '', '', '', '', '', '', '', '', '', '', '']"
4449,"[""You can't have it."", '', '', '', '', '', '', '', '', '', '', '']"
4450,"['', '', '', '', '', '', '', '', '', '', '', '']"
4451,"['If you really want it, then...', '', '', '', '', '', '', '', '', '', '', '']"
4452,"['M-me...?', '', '', '', '', '', '', '', '', '', '', '']"
4453,"['(仮)一緒にはいけません', '', '', '', '', '', '', '', '', '', '', '']"
4454,"['(仮)ついていきます', '', '', '', '', '', '', '', '', '', '', '']"
3142,"['Father Monaris', '', '', '', '', '', '', '', '', '', '', '']"
3143,"['A priest who spends his days pondering what he can do in this town where the Scarlet Wings hold so much sway. Every year, he sends his beloved daughter flowers from each region for her birthday.', '', '', '', '', '', '', '', '', '', '', '']"
3146,"['(仮)バトル開始！', '', '', '', '', '', '', '', '', '', '', '']"
