m_id,m_gametext
26130,"['Sacred Axe IV', '', '', '', '', '', '', '', '', '', '', '']"
25441,"['Twilight Axe', '', '', '', '', '', '', '', '', '', '', '']"
25442,"['Twilight Axe II', '', '', '', '', '', '', '', '', '', '', '']"
25443,"['Twilight Axe III', '', '', '', '', '', '', '', '', '', '', '']"
26255,"['Twilight Axe IV', '', '', '', '', '', '', '', '', '', '', '']"
25447,"['Adamantine Hatchet', '', '', '', '', '', '', '', '', '', '', '']"
25448,"['Adamantine Hatchet II', '', '', '', '', '', '', '', '', '', '', '']"
25449,"['Adamantine Hatchet III', '', '', '', '', '', '', '', '', '', '', '']"
26256,"['Adamantine Hatchet IV', '', '', '', '', '', '', '', '', '', '', '']"
21925,"['Makeshift Bow', '', '', '', '', '', '', '', '', '', '', '']"
21926,"['Longbow', '', '', '', '', '', '', '', '', '', '', '']"
21927,"['Ash Longbow', '', '', '', '', '', '', '', '', '', '', '']"
21929,"['Composite Bow', '', '', '', '', '', '', '', '', '', '', '']"
21930,"[""Hunter's Longbow"", '', '', '', '', '', '', '', '', '', '', '']"
21931,"['Stone Bow', '', '', '', '', '', '', '', '', '', '', '']"
21933,"['Killer Bow', '', '', '', '', '', '', '', '', '', '', '']"
21934,"[""Soldier's Longbow"", '', '', '', '', '', '', '', '', '', '', '']"
21935,"['Heavy Bow', '', '', '', '', '', '', '', '', '', '', '']"
21937,"['Shadow Bow', '', '', '', '', '', '', '', '', '', '', '']"
21938,"[""Warrior's Longbow"", '', '', '', '', '', '', '', '', '', '', '']"
21939,"['Elemental Bow', '', '', '', '', '', '', '', '', '', '', '']"
21941,"['Lightning Bow', '', '', '', '', '', '', '', '', '', '', '']"
21943,"['Spirit Bow', '', '', '', '', '', '', '', '', '', '', '']"
21945,"['Brilliant Bow', '', '', '', '', '', '', '', '', '', '', '']"
21947,"['Walnut Bow', '', '', '', '', '', '', '', '', '', '', '']"
21949,"['Ebony Bow', '', '', '', '', '', '', '', '', '', '', '']"
21951,"['Shooting Star', '', '', '', '', '', '', '', '', '', '', '']"
21953,"['Rune Bow', '', '', '', '', '', '', '', '', '', '', '']"
21955,"['Meteorite Bow', '', '', '', '', '', '', '', '', '', '', '']"
25165,"['Innocent Bow', '', '', '', '', '', '', '', '', '', '', '']"
25166,"['Innocent Bow II', '', '', '', '', '', '', '', '', '', '', '']"
25167,"['Innocent Bow III', '', '', '', '', '', '', '', '', '', '', '']"
26105,"['Innocent Bow IV', '', '', '', '', '', '', '', '', '', '', '']"
25168,"['Fenrir Bow', '', '', '', '', '', '', '', '', '', '', '']"
25169,"['Fenrir Bow II', '', '', '', '', '', '', '', '', '', '', '']"
25170,"['Fenrir Bow III', '', '', '', '', '', '', '', '', '', '', '']"
26119,"['Fenrir Bow IV', '', '', '', '', '', '', '', '', '', '', '']"
25174,"['Tyrannical Bow', '', '', '', '', '', '', '', '', '', '', '']"
25175,"['Tyrannical Bow II', '', '', '', '', '', '', '', '', '', '', '']"
25176,"['Tyrannical Bow III', '', '', '', '', '', '', '', '', '', '', '']"
26120,"['Tyrannical Bow IV', '', '', '', '', '', '', '', '', '', '', '']"
25180,"['Sacred Bow', '', '', '', '', '', '', '', '', '', '', '']"
25181,"['Sacred Bow II', '', '', '', '', '', '', '', '', '', '', '']"
25182,"['Sacred Bow III', '', '', '', '', '', '', '', '', '', '', '']"
26131,"['Sacred Bow IV', '', '', '', '', '', '', '', '', '', '', '']"
25483,"['Twilight Bow', '', '', '', '', '', '', '', '', '', '', '']"
25484,"['Twilight Bow II', '', '', '', '', '', '', '', '', '', '', '']"
25485,"['Twilight Bow III', '', '', '', '', '', '', '', '', '', '', '']"
26258,"['Twilight Bow IV', '', '', '', '', '', '', '', '', '', '', '']"
25489,"['Adamantine Bow', '', '', '', '', '', '', '', '', '', '', '']"
25490,"['Adamantine Bow II', '', '', '', '', '', '', '', '', '', '', '']"
25491,"['Adamantine Bow III', '', '', '', '', '', '', '', '', '', '', '']"
26259,"['Adamantine Bow IV', '', '', '', '', '', '', '', '', '', '', '']"
21956,"['Makeshift Staff', '', '', '', '', '', '', '', '', '', '', '']"
21957,"['Staff', '', '', '', '', '', '', '', '', '', '', '']"
21958,"['Ash Staff', '', '', '', '', '', '', '', '', '', '', '']"
21959,"['Rod', '', '', '', '', '', '', '', '', '', '', '']"
21960,"['Light Staff', '', '', '', '', '', '', '', '', '', '', '']"
21962,"['Stone Rod', '', '', '', '', '', '', '', '', '', '', '']"
21963,"['Quartz Rod', '', '', '', '', '', '', '', '', '', '', '']"
21964,"['Laurel Staff', '', '', '', '', '', '', '', '', '', '', '']"
21966,"['Oak Staff', '', '', '', '', '', '', '', '', '', '', '']"
21967,"['Opal Rod', '', '', '', '', '', '', '', '', '', '', '']"
21968,"['Black Staff', '', '', '', '', '', '', '', '', '', '', '']"
21970,"[""Mage's Staff"", '', '', '', '', '', '', '', '', '', '', '']"
21972,"['Garnet Rod', '', '', '', '', '', '', '', '', '', '', '']"
21974,"['Blessed Staff', '', '', '', '', '', '', '', '', '', '', '']"
21976,"['Mythril Rod', '', '', '', '', '', '', '', '', '', '', '']"
21978,"['Walnut Staff', '', '', '', '', '', '', '', '', '', '', '']"
21980,"['Ebony Staff', '', '', '', '', '', '', '', '', '', '', '']"
21982,"['Relic Staff', '', '', '', '', '', '', '', '', '', '', '']"
21984,"['Rune Rod', '', '', '', '', '', '', '', '', '', '', '']"
21986,"['Meteorite Rod', '', '', '', '', '', '', '', '', '', '', '']"
25186,"['Innocent Rod', '', '', '', '', '', '', '', '', '', '', '']"
25187,"['Innocent Rod II', '', '', '', '', '', '', '', '', '', '', '']"
25188,"['Innocent Rod III', '', '', '', '', '', '', '', '', '', '', '']"
26106,"['Innocent Rod IV', '', '', '', '', '', '', '', '', '', '', '']"
25189,"['Fenrir Staff', '', '', '', '', '', '', '', '', '', '', '']"
25190,"['Fenrir Staff II', '', '', '', '', '', '', '', '', '', '', '']"
25191,"['Fenrir Staff III', '', '', '', '', '', '', '', '', '', '', '']"
26121,"['Fenrir Staff IV', '', '', '', '', '', '', '', '', '', '', '']"
25195,"['Tyrannical Rod', '', '', '', '', '', '', '', '', '', '', '']"
25196,"['Tyrannical Rod II', '', '', '', '', '', '', '', '', '', '', '']"
25197,"['Tyrannical Rod III', '', '', '', '', '', '', '', '', '', '', '']"
26122,"['Tyrannical Rod IV', '', '', '', '', '', '', '', '', '', '', '']"
25201,"['Sacred Rod', '', '', '', '', '', '', '', '', '', '', '']"
25202,"['Sacred Rod II', '', '', '', '', '', '', '', '', '', '', '']"
25203,"['Sacred Rod III', '', '', '', '', '', '', '', '', '', '', '']"
26132,"['Sacred Rod IV', '', '', '', '', '', '', '', '', '', '', '']"
25525,"['Twilight Rod', '', '', '', '', '', '', '', '', '', '', '']"
25526,"['Twilight Rod II', '', '', '', '', '', '', '', '', '', '', '']"
25527,"['Twilight Rod III', '', '', '', '', '', '', '', '', '', '', '']"
26261,"['Twilight Rod IV', '', '', '', '', '', '', '', '', '', '', '']"
25531,"['Adamantine Rod', '', '', '', '', '', '', '', '', '', '', '']"
25532,"['Adamantine Rod II', '', '', '', '', '', '', '', '', '', '', '']"
25533,"['Adamantine Rod III', '', '', '', '', '', '', '', '', '', '', '']"
26262,"['Adamantine Rod IV', '', '', '', '', '', '', '', '', '', '', '']"
21987,"['Makeshift Fan', '', '', '', '', '', '', '', '', '', '', '']"
21988,"['Fan', '', '', '', '', '', '', '', '', '', '', '']"
21989,"['Bronze Fan', '', '', '', '', '', '', '', '', '', '', '']"
21990,"['Zephyr', '', '', '', '', '', '', '', '', '', '', '']"
21991,"['Iron Fan', '', '', '', '', '', '', '', '', '', '', '']"
21993,"['Stone Fan', '', '', '', '', '', '', '', '', '', '', '']"
21994,"['Headwind', '', '', '', '', '', '', '', '', '', '', '']"
21995,"['Silver Fan', '', '', '', '', '', '', '', '', '', '', '']"
21997,"['Gothic Fan', '', '', '', '', '', '', '', '', '', '', '']"
21998,"['Whirlwind', '', '', '', '', '', '', '', '', '', '', '']"
21999,"['Dark Fan', '', '', '', '', '', '', '', '', '', '', '']"
22001,"['Noble Fan', '', '', '', '', '', '', '', '', '', '', '']"
22003,"['Actrice', '', '', '', '', '', '', '', '', '', '', '']"
22005,"['Platinum Fan', '', '', '', '', '', '', '', '', '', '', '']"
22007,"['Mythril Fan', '', '', '', '', '', '', '', '', '', '', '']"
22009,"['Principal', '', '', '', '', '', '', '', '', '', '', '']"
22011,"['Obsidian Fan', '', '', '', '', '', '', '', '', '', '', '']"
22013,"['Chant du Cygne', '', '', '', '', '', '', '', '', '', '', '']"
22015,"['Rune Fan', '', '', '', '', '', '', '', '', '', '', '']"
22017,"['Meteorite Fan', '', '', '', '', '', '', '', '', '', '', '']"
25207,"['Innocent Fan', '', '', '', '', '', '', '', '', '', '', '']"
25208,"['Innocent Fan II', '', '', '', '', '', '', '', '', '', '', '']"
25209,"['Innocent Fan III', '', '', '', '', '', '', '', '', '', '', '']"
26107,"['Innocent Fan IV', '', '', '', '', '', '', '', '', '', '', '']"
25210,"['Fenrir Fan', '', '', '', '', '', '', '', '', '', '', '']"
25211,"['Fenrir Fan II', '', '', '', '', '', '', '', '', '', '', '']"
25212,"['Fenrir Fan III', '', '', '', '', '', '', '', '', '', '', '']"
26123,"['Fenrir Fan IV', '', '', '', '', '', '', '', '', '', '', '']"
25216,"['Tyrannical Fan', '', '', '', '', '', '', '', '', '', '', '']"
25217,"['Tyrannical Fan II', '', '', '', '', '', '', '', '', '', '', '']"
25218,"['Tyrannical Fan III', '', '', '', '', '', '', '', '', '', '', '']"
26124,"['Tyrannical Fan IV', '', '', '', '', '', '', '', '', '', '', '']"
25222,"['Sacred Fan', '', '', '', '', '', '', '', '', '', '', '']"
25223,"['Sacred Fan II', '', '', '', '', '', '', '', '', '', '', '']"
25224,"['Sacred Fan III', '', '', '', '', '', '', '', '', '', '', '']"
26133,"['Sacred Fan IV', '', '', '', '', '', '', '', '', '', '', '']"
25567,"['Twilight Fan', '', '', '', '', '', '', '', '', '', '', '']"
25568,"['Twilight Fan II', '', '', '', '', '', '', '', '', '', '', '']"
25569,"['Twilight Fan III', '', '', '', '', '', '', '', '', '', '', '']"
26264,"['Twilight Fan IV', '', '', '', '', '', '', '', '', '', '', '']"
25573,"['Adamantine Fan', '', '', '', '', '', '', '', '', '', '', '']"
25574,"['Adamantine Fan II', '', '', '', '', '', '', '', '', '', '', '']"
25575,"['Adamantine Fan III', '', '', '', '', '', '', '', '', '', '', '']"
26265,"['Adamantine Fan IV', '', '', '', '', '', '', '', '', '', '', '']"
22018,"['Makeshift Tome', '', '', '', '', '', '', '', '', '', '', '']"
22019,"['Philosophy Tome', '', '', '', '', '', '', '', '', '', '', '']"
22020,"[""Marta Morrow's Travels"", '', '', '', '', '', '', '', '', '', '', '']"
22022,"['Alchemy Tome', '', '', '', '', '', '', '', '', '', '', '']"
22023,"['Ancient Grimoire', '', '', '', '', '', '', '', '', '', '', '']"
22024,"['Tactical Tome', '', '', '', '', '', '', '', '', '', '', '']"
22026,"['Spirit Tome', '', '', '', '', '', '', '', '', '', '', '']"
22027,"['Novus Grimoire', '', '', '', '', '', '', '', '', '', '', '']"
22028,"['Tome of Knowledge', '', '', '', '', '', '', '', '', '', '', '']"
22030,"['Tome of Shadow', '', '', '', '', '', '', '', '', '', '', '']"
22031,"['Magus Grimoire', '', '', '', '', '', '', '', '', '', '', '']"
22032,"['Tome of Light', '', '', '', '', '', '', '', '', '', '', '']"
22034,"['Ivory Tome', '', '', '', '', '', '', '', '', '', '', '']"
22036,"['Ebony Tome', '', '', '', '', '', '', '', '', '', '', '']"
22038,"['Opera Omnia', '', '', '', '', '', '', '', '', '', '', '']"
22040,"['Necronomicon', '', '', '', '', '', '', '', '', '', '', '']"
22042,"[""Aelfric's Scriptures"", '', '', '', '', '', '', '', '', '', '', '']"
22044,"[""Alephan's Lemegeton"", '', '', '', '', '', '', '', '', '', '', '']"
22046,"['Rune Grimoire', '', '', '', '', '', '', '', '', '', '', '']"
22048,"['Heaven and Earth Tome', '', '', '', '', '', '', '', '', '', '', '']"
25228,"['Innocent Tome', '', '', '', '', '', '', '', '', '', '', '']"
25229,"['Innocent Tome II', '', '', '', '', '', '', '', '', '', '', '']"
25230,"['Innocent Tome III', '', '', '', '', '', '', '', '', '', '', '']"
26108,"['Innocent Tome IV', '', '', '', '', '', '', '', '', '', '', '']"
25231,"['Fenrir Grimoire', '', '', '', '', '', '', '', '', '', '', '']"
25232,"['Fenrir Grimoire II', '', '', '', '', '', '', '', '', '', '', '']"
25233,"['Fenrir Grimoire III', '', '', '', '', '', '', '', '', '', '', '']"
26125,"['Fenrir Grimoire IV', '', '', '', '', '', '', '', '', '', '', '']"
25237,"['Tyrannical Tome', '', '', '', '', '', '', '', '', '', '', '']"
25238,"['Tyrannical Tome II', '', '', '', '', '', '', '', '', '', '', '']"
25239,"['Tyrannical Tome III', '', '', '', '', '', '', '', '', '', '', '']"
26126,"['Tyrannical Tome IV', '', '', '', '', '', '', '', '', '', '', '']"
25243,"['Sacred Tome', '', '', '', '', '', '', '', '', '', '', '']"
25244,"['Sacred Tome II', '', '', '', '', '', '', '', '', '', '', '']"
25245,"['Sacred Tome III', '', '', '', '', '', '', '', '', '', '', '']"
26134,"['Sacred Tome IV', '', '', '', '', '', '', '', '', '', '', '']"
25609,"['Twilight Tome', '', '', '', '', '', '', '', '', '', '', '']"
25610,"['Twilight Tome II', '', '', '', '', '', '', '', '', '', '', '']"
25611,"['Twilight Tome III', '', '', '', '', '', '', '', '', '', '', '']"
26267,"['Twilight Tome IV', '', '', '', '', '', '', '', '', '', '', '']"
25615,"['Adamantine Tome', '', '', '', '', '', '', '', '', '', '', '']"
25616,"['Adamantine Tome II', '', '', '', '', '', '', '', '', '', '', '']"
25617,"['Adamantine Tome III', '', '', '', '', '', '', '', '', '', '', '']"
26268,"['Adamantine Tome IV', '', '', '', '', '', '', '', '', '', '', '']"
25072,"['Battle-tested Blade', '歴戦の剣', '', '', '', '', '', '', '', '', '', '']"
25073,"['Battle-tested Spear', '歴戦の槍', '', '', '', '', '', '', '', '', '', '']"
25074,"['Battle-tested Dagger', '歴戦の短剣', '', '', '', '', '', '', '', '', '', '']"
25075,"['Battle-tested Axe', '歴戦の斧', '', '', '', '', '', '', '', '', '', '']"
25076,"['Battle-tested Bow', '歴戦の弓', '', '', '', '', '', '', '', '', '', '']"
25077,"['Battle-tested Staff', '歴戦の杖', '', '', '', '', '', '', '', '', '', '']"
25078,"['Battle-tested Fan', '歴戦の扇', '', '', '', '', '', '', '', '', '', '']"
25079,"['Battle-tested Tome', '歴戦の書', '', '', '', '', '', '', '', '', '', '']"
25080,"['Memorial Harpoon', '形見のモリ', '', '', '', '', '', '', '', '', '', '']"
25998,"['Stamp Sword', '', '', '', '', '', '', '', '', '', '', '']"
25999,"['Stamp Spear', '', '', '', '', '', '', '', '', '', '', '']"
26000,"['Stamp Dagger', '', '', '', '', '', '', '', '', '', '', '']"
26001,"['Stamp Scythe', '', '', '', '', '', '', '', '', '', '', '']"
