m_id,m_gametext
10103065,"['Confront Lady Herminia.', '', '', '', '', '', '', '', '', '', '', '']"
10103066,"[""[Location] Herminia's Manse"", '', '', '', '', '', '', '', '', '', '', '']"
10200001,"['Master of Power', '', '', '', '', '', '', '', '', '', '', '']"
10201002,"['The Scarlet Tyrant', '', '', '', '', '', '', '', '', '', '', '']"
10201003,"['Backed by the might of his private army,\nthe Scarlet Wings, the so-called ""hero""\nTytos rules Emberglow with an iron fist.\n\nBut there are those who would resist his\nquest for greater and greater power...', '', '', '', '', '', '', '', '', '', '', '']"
10201025,"['Follow Rinyuu.', '', '', '', '', '', '', '', '', '', '', '']"
10201026,"['[Location] Emberglow: East District', '', '', '', '', '', '', '', '', '', '', '']"
10201035,"['Escort Rinyuu home.', '', '', '', '', '', '', '', '', '', '', '']"
10201036,"['[Location] Emberglow: East District', '', '', '', '', '', '', '', '', '', '', '']"
10201045,"['Follow Velnorte and ascertain his actions.', '', '', '', '', '', '', '', '', '', '', '']"
10201046,"['[Location] Emberglow: East District', '', '', '', '', '', '', '', '', '', '', '']"
10201055,"['Follow Velnorte.', '', '', '', '', '', '', '', '', '', '', '']"
10201056,"['[Location] Emberglow Laboratory: Entrance', '', '', '', '', '', '', '', '', '', '', '']"
10201065,"['Follow Velnorte.', '', '', '', '', '', '', '', '', '', '', '']"
10201066,"['[Location] Emberglow Laboratory', '', '', '', '', '', '', '', '', '', '', '']"
10201075,"['Search for the servant Al.', '', '', '', '', '', '', '', '', '', '', '']"
10201076,"['[Location] Emberglow Laboratory', '', '', '', '', '', '', '', '', '', '', '']"
10201085,"['Observe Velnorte.', '', '', '', '', '', '', '', '', '', '', '']"
10201086,"['[Location] Emberglow: East District', '', '', '', '', '', '', '', '', '', '', '']"
10202002,"['A Dream of Snow', '', '', '', '', '', '', '', '', '', '', '']"
10202003,"[""Bereft of his beloved Rinyuu,\nVelnorte has nothing left to lose.\n\nAnd so he resolves to stop\nLord Tytos's vile scheme to\nemploy the scarlet elixir once and for all..."", '', '', '', '', '', '', '', '', '', '', '']"
10202025,"['Deliver the accusation to the\nKnights Ardante in the Flatlands.', '', '', '', '', '', '', '', '', '', '', '']"
10202026,"['[Location] Knights Ardante Garrison', '', '', '', '', '', '', '', '', '', '', '']"
10202035,"['Go to the inn in Theatropolis in the Flatlands.', '', '', '', '', '', '', '', '', '', '', '']"
10202036,"['[Location] Theatropolis', '', '', '', '', '', '', '', '', '', '', '']"
10202045,"['Report the incident to Velnorte.', '', '', '', '', '', '', '', '', '', '', '']"
10202046,"['[Location] Emberglow: East District', '', '', '', '', '', '', '', '', '', '', '']"
10202055,"['Gather information in Emberglow.', '', '', '', '', '', '', '', '', '', '', '']"
10202056,"['[Location] Emberglow', '', '', '', '', '', '', '', '', '', '', '']"
10202065,"['Go to the tavern in Emberglow.', '', '', '', '', '', '', '', '', '', '', '']"
10202066,"['[Location] Emberglow', '', '', '', '', '', '', '', '', '', '', '']"
10202075,"['Follow Velnorte to the mountains.', '', '', '', '', '', '', '', '', '', '', '']"
10202076,"['[Location] Emberglow Slopes', '', '', '', '', '', '', '', '', '', '', '']"
10202085,"['Search for Rinyuu in the mountains.', '', '', '', '', '', '', '', '', '', '', '']"
10202086,"['[Location] Emberglow Slopes', '', '', '', '', '', '', '', '', '', '', '']"
10203002,"['Tytos the Thunderblade', '', '', '', '', '', '', '', '', '', '', '']"
10203003,"['Velnorte was devastated as his beloved\nRinyuu was pushed off the peaks to her death.\n\nMeanwhile, Lord Tytos was proceeding\nwith the final stages of his plan to secure\nunprecedented power...', '', '', '', '', '', '', '', '', '', '', '']"
10203015,"['Aid the hunter in hunting down a snow yak.', '', '', '', '', '', '', '', '', '', '', '']"
10203016,"['[Location] Emberglow Slopes', '', '', '', '', '', '', '', '', '', '', '']"
10203025,"['Go to the house of the hunter Dmitri.', '', '', '', '', '', '', '', '', '', '', '']"
10203026,"[""[Location] Hunter's House"", '', '', '', '', '', '', '', '', '', '', '']"
10203035,"['Go to the location where you heard the monster.', '', '', '', '', '', '', '', '', '', '', '']"
10203036,"['[Location] Emberglow Slopes', '', '', '', '', '', '', '', '', '', '', '']"
10203045,"[""Go to Velnorte's house."", '', '', '', '', '', '', '', '', '', '', '']"
10203046,"['[Location] Emberglow: East District', '', '', '', '', '', '', '', '', '', '', '']"
10203055,"['Go to the Ceremonial Square.', '', '', '', '', '', '', '', '', '', '', '']"
10203056,"['[Location] Ceremonial Square', '', '', '', '', '', '', '', '', '', '', '']"
10203065,"['Confront the hero Tytos.', '', '', '', '', '', '', '', '', '', '', '']"
10203066,"['[Location] Cathedral of Tytos', '', '', '', '', '', '', '', '', '', '', '']"
10300001,"['Master of Fame', '', '', '', '', '', '', '', '', '', '', '']"
10301002,"['The Genius Playwright', '', '', '', '', '', '', '', '', '', '', '']"
10301003,"['In Theatropolis, center of the arts,\nlived Auguste, the most famous\nplaywright in all the realm.\n\nHis works were praised and loved by all.\nThey even changed the hearts of his\nmost adoring fans...', '', '', '', '', '', '', '', '', '', '', '']"
10301025,"['Search for Auguste.', '', '', '', '', '', '', '', '', '', '', '']"
10301026,"['[Location] Amphitheatre: Rehearsal Room', '', '', '', '', '', '', '', '', '', '', '']"
10301035,"['Follow Auguste.', '', '', '', '', '', '', '', '', '', '', '']"
10301036,"['[Location] Amphitheatre: Dressing Room', '', '', '', '', '', '', '', '', '', '', '']"
10301045,"['Follow Auguste.', '', '', '', '', '', '', '', '', '', '', '']"
10301046,"['[Location] Amphitheatre: Dressing Room', '', '', '', '', '', '', '', '', '', '', '']"
10302002,"['Fit for a Tragedy', '', '', '', '', '', '', '', '', '', '', '']"
10302003,"['Schwartz, his wife murdered\nby Auguste, seeks revenge\nagainst the mad playwright.\n\nHe visits Valore in hopes of finding\na means to kill his hated foe...', '', '', '', '', '', '', '', '', '', '', '']"
10302025,"[""Head for Auguste's Villa."", '', '', '', '', '', '', '', '', '', '', '']"
10302026,"[""[Location] Auguste's Villa: Entrance"", '', '', '', '', '', '', '', '', '', '', '']"
10302035,"[""Head for Auguste's Villa."", '', '', '', '', '', '', '', '', '', '', '']"
10302036,"[""[Location] Auguste's Villa: Entrance"", '', '', '', '', '', '', '', '', '', '', '']"
10302045,"['Go to the shed.', '', '', '', '', '', '', '', '', '', '', '']"
10302046,"[""[Location] Auguste's Villa: Entrance"", '', '', '', '', '', '', '', '', '', '', '']"
10302055,"[""Enter Auguste's Villa."", '', '', '', '', '', '', '', '', '', '', '']"
10302056,"[""[Location] Auguste's Villa: Entrance"", '', '', '', '', '', '', '', '', '', '', '']"
10302065,"['Search for Auguste.', '', '', '', '', '', '', '', '', '', '', '']"
10302066,"[""[Location] Auguste's Villa"", '', '', '', '', '', '', '', '', '', '', '']"
10302075,"[""Follow Mikhail's voice."", '', '', '', '', '', '', '', '', '', '', '']"
10302076,"[""[Location] Auguste's Villa"", '', '', '', '', '', '', '', '', '', '', '']"
10303002,"['Auguste the Prince of Thieves', '', '', '', '', '', '', '', '', '', '', '']"
10303003,"[""In the name of writing a tragedy, Auguste\nhas tortured poor Francesca and her child.\n\nAnd so Schwartz set out for the\namphitheatre to snuff out the\nplaywright's fame...and his life."", '', '', '', '', '', '', '', '', '', '', '']"
10303015,"['Make for the Amphitheatre.', '', '', '', '', '', '', '', '', '', '', '']"
10303016,"['[Location] Amphitheatre: Entrance', '', '', '', '', '', '', '', '', '', '', '']"
10303025,"['Search for Auguste.', '', '', '', '', '', '', '', '', '', '', '']"
10303026,"['[Location] Amphitheatre: Rehearsal Room', '', '', '', '', '', '', '', '', '', '', '']"
10303035,"['Search for Auguste.', '', '', '', '', '', '', '', '', '', '', '']"
10303036,"['[Location] Amphitheatre: Dressing Room', '', '', '', '', '', '', '', '', '', '', '']"
10303045,"['Confront the playwright Auguste.', '', '', '', '', '', '', '', '', '', '', '']"
10303046,"['[Location] Amphitheatre: Backstage', '', '', '', '', '', '', '', '', '', '', '']"
10400001,"['Final Chapter', '', '', '', '', '', '', '', '', '', '', '']"
10400002,"['The Rings Sealed Away', '', '', '', '', '', '', '', '', '', '', '']"
10400003,"['So did the travelers defeat the three\ngreatest villains in the realm—\nthe masters of wealth, power, and fame.\n\nBefore them appeared a Knight Ardante\nwho wishes to talk to them about a certain ring.', '', '', '', '', '', '', '', '', '', '', '']"
10400015,"['Go to Rippletide in the Coastlands.', '', '', '', '', '', '', '', '', '', '', '']"
10400016,"['[Location] Rippletide', '', '', '', '', '', '', '', '', '', '', '']"
10400025,"['Speak with the Knight Ardante.', '', '', '', '', '', '', '', '', '', '', '']"
10400026,"['[Location] Rippletide', '', '', '', '', '', '', '', '', '', '', '']"
10400035,"['Meet the ring maidens and seal away the rings.', '', '', '', '', '', '', '', '', '', '', '']"
10400036,"['[Location] Isle of Orsa: Altar', '', '', '', '', '', '', '', '', '', '', '']"
10400045,"['Head for the docks.', '', '', '', '', '', '', '', '', '', '', '']"
10400046,"['[Location] Isle of Orsa: Depths', '', '', '', '', '', '', '', '', '', '', '']"
10400055,"['Return to the altar on the Isle of Orsa.', '', '', '', '', '', '', '', '', '', '', '']"
10400056,"['[Location] Isle of Orsa: Altar', '', '', '', '', '', '', '', '', '', '', '']"
10401001,"['Master of All', '', '', '', '', '', '', '', '', '', '', '']"
10401015,"['Head for Castle Edoras.', '', '', '', '', '', '', '', '', '', '', '']"
10401016,"['[Location] Castle Edoras Gate', '', '', '', '', '', '', '', '', '', '', '']"
10401012,"['King Pardis III', '', '', '', '', '', '', '', '', '', '', '']"
10401013,"[""The travelers arrive in the Cliftlands\nin pursuit of the rings' captor.\n\nHere, in Edoras, the wedding of\nPrincess Elrica and General Mahrez\nwas about to take place..."", '', '', '', '', '', '', '', '', '', '', '']"
10401025,"['Search for the adorablooms.', '', '', '', '', '', '', '', '', '', '', '']"
10401026,"['[Location] Gray Grotto: Depths', '', '', '', '', '', '', '', '', '', '', '']"
10401035,"['Deliver the flowers to Princess Alaune.', '', '', '', '', '', '', '', '', '', '', '']"
10401036,"['[Location] Castle Edoras Gate', '', '', '', '', '', '', '', '', '', '', '']"
10401045,"['Speak with General Mahrez.', '', '', '', '', '', '', '', '', '', '', '']"
10401046,"['[Location] Castle Edoras Gate', '', '', '', '', '', '', '', '', '', '', '']"
10402015,"['Speak with General Mahrez.', '', '', '', '', '', '', '', '', '', '', '']"
10402016,"['[Location] Castle Edoras Gate', '', '', '', '', '', '', '', '', '', '', '']"
10402025,"[""Go to the Edoras Army's main encampment."", '', '', '', '', '', '', '', '', '', '', '']"
10402026,"['[Location] Geist Canyon', '', '', '', '', '', '', '', '', '', '', '']"
10402022,"['General Mahrez', '', '', '', '', '', '', '', '', '', '', '']"
10402023,"['Power-hungry King Pardis III invades\nneighboring nations with no regard for\nthe wishes of his subjects, his loyal men,\nor even his daughter.\n\nSo it is that General Mahrez, the Lion of\nEdoras, is sent to war against the Westerlings.', '', '', '', '', '', '', '', '', '', '', '']"
10402035,"['Speak with Captain Barnes.', '', '', '', '', '', '', '', '', '', '', '']"
10402036,"['[Location] Geist Canyon', '', '', '', '', '', '', '', '', '', '', '']"
10402045,"['Go to King Pardis III.', '', '', '', '', '', '', '', '', '', '', '']"
10402046,"['[Location] Geist Canyon', '', '', '', '', '', '', '', '', '', '', '']"
10402055,"['Search the cell.', '', '', '', '', '', '', '', '', '', '', '']"
10402056,"['[Location] Castle Edoras', '', '', '', '', '', '', '', '', '', '', '']"
10403015,"['Investigate the slums.', '', '', '', '', '', '', '', '', '', '', '']"
10403016,"['[Location] Cragspear: Slums', '', '', '', '', '', '', '', '', '', '', '']"
10403025,"['Travel to Clearbrook in the Riverlands.', '', '', '', '', '', '', '', '', '', '', '']"
10403026,"['[Location] Clearbrook', '', '', '', '', '', '', '', '', '', '', '']"
10403035,"[""Assail the thieves' hideout."", '', '', '', '', '', '', '', '', '', '', '']"
10403036,"['[Location] Waterpool Caves', '', '', '', '', '', '', '', '', '', '', '']"
10403032,"['Charles the Traveler', '', '', '', '', '', '', '', '', '', '', '']"
10403033,"['Framed for the assassination of\nGeneral Mahrez, the travelers have no\nmeans to draw near the mad King Pardis.\n\nMeanwhile, a proud swordsman sets off\non a journey to save a nation...', '', '', '', '', '', '', '', '', '', '', '']"
10404015,"['Search for King Solon.', '', '', '', '', '', '', '', '', '', '', '']"
10404016,"['[Location] Sunshade', '', '', '', '', '', '', '', '', '', '', '']"
10404025,"['Go to the tavern in Sunshade.', '', '', '', '', '', '', '', '', '', '', '']"
10404026,"['[Location] Sunshade', '', '', '', '', '', '', '', '', '', '', '']"
10404035,"['Keep the participants of the meeting safe.', '', '', '', '', '', '', '', '', '', '', '']"
10404036,"['[Location] Sunshade', '', '', '', '', '', '', '', '', '', '', '']"
10404042,"['Wise King Solon', '', '', '', '', '', '', '', '', '', '', '']"
10404043,"['Meeting the swordsman El and Charles,\na fellow traveler, the party arrives in the\ndesert town of Sunshade.\n\nHere, they seek King Solon, in hopes of\npreventing a heinous act to be committed\nat a secret meeting...', '', '', '', '', '', '', '', '', '', '', '']"
10405015,"['Search for the swordsman El.', '', '', '', '', '', '', '', '', '', '', '']"
10405016,"['[Location] Valley of Death: East', '', '', '', '', '', '', '', '', '', '', '']"
10405025,"['Proceed through the Valley of Death.', '', '', '', '', '', '', '', '', '', '', '']"
10405026,"['[Location] Valley of Death', '', '', '', '', '', '', '', '', '', '', '']"
10405035,"['Proceed through the Valley of Death.', '', '', '', '', '', '', '', '', '', '', '']"
10405036,"['[Location] Valley of Death', '', '', '', '', '', '', '', '', '', '', '']"
10405045,"['Head for the main encampment.', '', '', '', '', '', '', '', '', '', '', '']"
10405046,"['[Location] Valley of Death: West', '', '', '', '', '', '', '', '', '', '', '']"
10405055,"['Enter the main encampment.', '', '', '', '', '', '', '', '', '', '', '']"
10405056,"['[Location] Valley of Death: West', '', '', '', '', '', '', '', '', '', '', '']"
10405052,"['El the Swordsman', '', '', '', '', '', '', '', '', '', '', '']"
10405053,"['The meeting was a trap all along.\nEdoras has annihilated Riven\nand threatens to consolidate their power.\n\nIn the face of a powerful enemy, King Solon\nand the swordsman El are forced to fight...', '', '', '', '', '', '', '', '', '', '', '']"
10406015,"['Speak with Lebrandt.', '', '', '', '', '', '', '', '', '', '', '']"
10406016,"['[Location] Cragspear: Slums', '', '', '', '', '', '', '', '', '', '', '']"
10406025,"['Deliver the written accusation to the Knights Ardante.', '', '', '', '', '', '', '', '', '', '', '']"
10406026,"['[Location] Emberglow', '', '', '', '', '', '', '', '', '', '', '']"
10406035,"['Head for Castle Edoras.', '', '', '', '', '', '', '', '', '', '', '']"
10406036,"['[Location] Cragspear', '', '', '', '', '', '', '', '', '', '', '']"
10406045,"['Head for the front gate of Castle Edoras.', '', '', '', '', '', '', '', '', '', '', '']"
10406046,"['[Location] Castle Edoras Gate', '', '', '', '', '', '', '', '', '', '', '']"
10406062,"['Princess Elrica', '', '', '', '', '', '', '', '', '', '', '']"
10406063,"['It is revealed that the mysterious swordsman\nEl was actually Princess Elrica of Edoras.\n\nTo save her from the clutches of King Pardis III,\nPrincess Alaune hatches a plot...', '', '', '', '', '', '', '', '', '', '', '']"
10407015,"['Meet your ally in the Riverlands.', '', '', '', '', '', '', '', '', '', '', '']"
10407016,"['[Location] Waterpool Caves', '', '', '', '', '', '', '', '', '', '', '']"
10407025,"['Go to Castle Riven.', '', '', '', '', '', '', '', '', '', '', '']"
10407026,"['[Location] Stillwater Subterrane', '', '', '', '', '', '', '', '', '', '', '']"
10407035,"['Go to King Riven.', '', '', '', '', '', '', '', '', '', '', '']"
10407036,"['[Location] Castle Riven', '', '', '', '', '', '', '', '', '', '', '']"
10407045,"['Confront the jester Gonska.', '', '', '', '', '', '', '', '', '', '', '']"
10407046,"['[Location] Castle Riven', '', '', '', '', '', '', '', '', '', '', '']"
10407072,"['Princess Alaune', '', '', '', '', '', '', '', '', '', '', '']"
10407073,"['Vowing to carry on the mission of her\nill-fated sister, Elrica, Princess Alaune\nresolves to stand against the mad King Pardis.\n\nShe vows to fight together with the\ntravelers, and indeed, has been preparing\nto do so for some time...', '', '', '', '', '', '', '', '', '', '', '']"
10408015,"['Head for Castle Edoras.', '', '', '', '', '', '', '', '', '', '', '']"
10408016,"['[Location] Castle Edoras Gate', '', '', '', '', '', '', '', '', '', '', '']"
10408025,"['Confront King Pardis III.', '', '', '', '', '', '', '', '', '', '', '']"
10408026,"['[Location] Castle Edoras: Throne Room', '', '', '', '', '', '', '', '', '', '', '']"
10408082,"['Pardis the Scholarking', '', '', '', '', '', '', '', '', '', '', '']"
10408083,"['Together with Prince Richard, Princess Alaune\nand the travelers defeat the jester Gonska, who\nhad taken control of the Kingdom of Riven.\n\nAs she faced the decisive battle alongside\nKing Solon, a single arrow struck her...', '', '', '', '', '', '', '', '', '', '', '']"
10409015,"['Head for the altar on the Isle of Orsa.', '', '', '', '', '', '', '', '', '', '', '']"
10409016,"['[Location] Isle of Orsa: Depths', '', '', '', '', '', '', '', '', '', '', '']"
10409091,"['Final Chapter', '', '', '', '', '', '', '', '', '', '', '']"
10409092,"['Trial of the Ring', '', '', '', '', '', '', '', '', '', '', '']"
10409093,"['With the fall of the mad King Pardis,\nmaster of all, Orsterra has at last\nfound a measure of peace.\n\nHaving collected all four rings,\nthe travelers now find themselves\nstanding before a mysterious figure...', '', '', '', '', '', '', '', '', '', '', '']"
10410015,"['Stay at the inn in Cragspear.', '', '', '', '', '', '', '', '', '', '', '']"
10410016,"['[Location] Cragspear', '', '', '', '', '', '', '', '', '', '', '']"
10410101,"['A New Chapter', '', '', '', '', '', '', '', '', '', '', '']"
10410102,"['A New Journey Begins', '', '', '', '', '', '', '', '', '', '', '']"
10410103,"[""The four rings were sealed\naway on the Isle of Orsa.\n\nAnd yet, the travelers' respite was\nshort-lived, as they now find themselves\nsetting forth on a new adventure...."", '', '', '', '', '', '', '', '', '', '', '']"
10500001,"['Bestower of Wealth', '', '', '', '', '', '', '', '', '', '', '']"
10500002,"[""The Witch's Fortune"", '', '', '', '', '', '', '', '', '', '', '']"
10500003,"[""By ending Lady Herminia's reign of terror,\nBargello and his friends have brought a\nmeasure of peace to Valore.\n\nAnd yet, after overcoming the deaths\nof their friends, the hand of evil creeps up\non their loyal band..."", '', '', '', '', '', '', '', '', '', '', '']"
10500015,"['Speak with the flower girl.', '', '', '', '', '', '', '', '', '', '', '']"
10500016,"['[Location] Valore', '', '', '', '', '', '', '', '', '', '', '']"
10500025,"[""Speak with Delcado at LeRuiz's shop."", '', '', '', '', '', '', '', '', '', '', '']"
10500026,"['[Location] Valore: Main Boulevard', '', '', '', '', '', '', '', '', '', '', '']"
10501002,"['The Have-not', '', '', '', '', '', '', '', '', '', '', '']"
10501003,"['The wealthy Delcado, whom\nBargello was supposed to meet\nat a feast, has been murdered.\n\nIn a message writ in blood,\nthe killer identified themself\nonly as ""the Have-not.""', '', '', '', '', '', '', '', '', '', '', '']"
10501015,"['Meet with Delvecchio.', '', '', '', '', '', '', '', '', '', '', '']"
10501016,"['[Location] Victors Hollow: Old Quarter', '', '', '', '', '', '', '', '', '', '', '']"
10501025,"['Go to the location identified on the map.', '', '', '', '', '', '', '', '', '', '', '']"
10501026,"['[Location] Victors Hollow: Old Quarter', '', '', '', '', '', '', '', '', '', '', '']"
10501035,"['Head for the tavern.', '', '', '', '', '', '', '', '', '', '', '']"
10501036,"['[Location] Victors Hollow', '', '', '', '', '', '', '', '', '', '', '']"
10501045,"['Check in on your companions.', '', '', '', '', '', '', '', '', '', '', '']"
10501046,"['[Location] Victors Hollow', '', '', '', '', '', '', '', '', '', '', '']"
10501055,"['Speak with Bargello.', '', '', '', '', '', '', '', '', '', '', '']"
10501056,"['[Location] Victors Hollow: Arena Gate', '', '', '', '', '', '', '', '', '', '', '']"
10501075,"['Speak the password to the gatekeeper.', '', '', '', '', '', '', '', '', '', '', '']"
10501076,"['[Location] Arena', '', '', '', '', '', '', '', '', '', '', '']"
10501085,"['Search for Leopaldi.', '', '', '', '', '', '', '', '', '', '', '']"
10501086,"['[Location] Subterranean Arena', '', '', '', '', '', '', '', '', '', '', '']"
10501095,"['Follow Leopaldi.', '', '', '', '', '', '', '', '', '', '', '']"
10501096,"[""[Location] Leopaldi's Estate"", '', '', '', '', '', '', '', '', '', '', '']"
212004057,"[""Fool's Gold"", '', '', '', '', '', '', '', '', '', '', '']"
212004058,"['Tiziano lives, known now\nas Oskha the Have-not.\n\nThe gravely injured Bargello\nhas yet to open his eyes.', '', '', '', '', '', '', '', '', '', '', '']"
10502015,"['Head for Sufrataljah.', '', '', '', '', '', '', '', '', '', '', '']"
10502016,"['[Location] Sufrataljah', '', '', '', '', '', '', '', '', '', '', '']"
10502025,"['Head for the palace.', '', '', '', '', '', '', '', '', '', '', '']"
10502026,"['[Location] Sufrataljah', '', '', '', '', '', '', '', '', '', '', '']"
