m_id,m_gametext
49307,"['Thunder Guardian', '', '', '', '', '', '', '', '', '', '', '']"
49792,"['Mighty Bodyguard', '', '', '', '', '', '', '', '', '', '', '']"
49793,"['Menacing Thunder Sentinel Mk.II', '', '', '', '', '', '', '', '', '', '', '']"
49321,"['Flame Remnant', '', '', '', '', '', '', '', '', '', '', '']"
49322,"['Ice Remnant', '', '', '', '', '', '', '', '', '', '', '']"
49323,"['Vampire Bat', '', '', '', '', '', '', '', '', '', '', '']"
49324,"['Mortal Mushroom', '', '', '', '', '', '', '', '', '', '', '']"
49798,"['Mighty Mortal Mushroom', '', '', '', '', '', '', '', '', '', '', '']"
49799,"['Menacing Creeping Treant', '', '', '', '', '', '', '', '', '', '', '']"
49309,"[""Herminia's Soldier I"", '', '', '', '', '', '', '', '', '', '', '']"
49310,"['Sentinel Mk.II', '', '', '', '', '', '', '', '', '', '', '']"
49311,"[""Herminia's Soldier II"", '', '', '', '', '', '', '', '', '', '', '']"
49312,"['Shadow Bat', '', '', '', '', '', '', '', '', '', '', '']"
49794,"[""Herminia's Mighty Soldier II"", '', '', '', '', '', '', '', '', '', '', '']"
49795,"['Menacing Shield Wielder', '', '', '', '', '', '', '', '', '', '', '']"
49315,"[""Herminia's Soldier I"", '', '', '', '', '', '', '', '', '', '', '']"
49316,"['Sentinel Mk.II', '', '', '', '', '', '', '', '', '', '', '']"
49317,"[""Herminia's Soldier II"", '', '', '', '', '', '', '', '', '', '', '']"
49318,"['Shadow Bat', '', '', '', '', '', '', '', '', '', '', '']"
49796,"['Mighty Shadow Bat', '', '', '', '', '', '', '', '', '', '', '']"
49797,"['Menacing Sticky Slug', '', '', '', '', '', '', '', '', '', '', '']"
49326,"['Snow Fox', '', '', '', '', '', '', '', '', '', '', '']"
49327,"['Researcher I', '', '', '', '', '', '', '', '', '', '', '']"
49328,"['Dark Sentinel', '', '', '', '', '', '', '', '', '', '', '']"
49329,"['White Bat', '', '', '', '', '', '', '', '', '', '', '']"
49800,"['Mighty Snow Fox', '', '', '', '', '', '', '', '', '', '', '']"
49801,"['Menacing Ice Elemental', '', '', '', '', '', '', '', '', '', '', '']"
49331,"['Snow Fox', '', '', '', '', '', '', '', '', '', '', '']"
49332,"['Researcher I', '', '', '', '', '', '', '', '', '', '', '']"
49333,"['Dark Sentinel', '', '', '', '', '', '', '', '', '', '', '']"
49334,"['White Bat', '', '', '', '', '', '', '', '', '', '', '']"
49802,"['Mighty Dark Sentinel', '', '', '', '', '', '', '', '', '', '', '']"
49803,"['Menacing Senior Fellow I', '', '', '', '', '', '', '', '', '', '', '']"
49336,"['Ice Lizardman I', '', '', '', '', '', '', '', '', '', '', '']"
49337,"['Snow Marmot', '', '', '', '', '', '', '', '', '', '', '']"
49338,"['Shadow Wisp', '', '', '', '', '', '', '', '', '', '', '']"
49339,"['Wolf', '', '', '', '', '', '', '', '', '', '', '']"
49804,"['Mighty Shadow Wisp', '', '', '', '', '', '', '', '', '', '', '']"
49805,"['Menacing Ice Lizardman IV', '', '', '', '', '', '', '', '', '', '', '']"
49342,"['Majestic Snow Marmot', '', '', '', '', '', '', '', '', '', '', '']"
49343,"['White Howler', '', '', '', '', '', '', '', '', '', '', '']"
49344,"['Ash Raven', '', '', '', '', '', '', '', '', '', '', '']"
49345,"['Ice Lizardman II', '', '', '', '', '', '', '', '', '', '', '']"
49806,"['Mighty Majestic Snow Marmot', '', '', '', '', '', '', '', '', '', '', '']"
49807,"['Menacing Snow Yak', '', '', '', '', '', '', '', '', '', '', '']"
49348,"['High Wolf', '', '', '', '', '', '', '', '', '', '', '']"
49349,"['Albino Bat', '', '', '', '', '', '', '', '', '', '', '']"
49350,"['Dark Sentinel Mk.II', '', '', '', '', '', '', '', '', '', '', '']"
49351,"['Dark Guardian', '', '', '', '', '', '', '', '', '', '', '']"
49808,"['Mighty High Wolf', '', '', '', '', '', '', '', '', '', '', '']"
49809,"['Menacing Snow Lizard', '', '', '', '', '', '', '', '', '', '', '']"
49354,"['High Wolf', '', '', '', '', '', '', '', '', '', '', '']"
49355,"['Albino Bat', '', '', '', '', '', '', '', '', '', '', '']"
49356,"['Dark Sentinel Mk.II', '', '', '', '', '', '', '', '', '', '', '']"
49357,"['Dark Guardian', '', '', '', '', '', '', '', '', '', '', '']"
49810,"['Mighty Dark Sentinel Mk.II', '', '', '', '', '', '', '', '', '', '', '']"
49811,"['Menacing Accursed Armor', '', '', '', '', '', '', '', '', '', '', '']"
49372,"['Ice Wisp', '', '', '', '', '', '', '', '', '', '', '']"
49373,"['Avalanche Mushroom', '', '', '', '', '', '', '', '', '', '', '']"
49374,"['Ice Lizardman III', '', '', '', '', '', '', '', '', '', '', '']"
49375,"['Frost Fox', '', '', '', '', '', '', '', '', '', '', '']"
49816,"['Mighty Frost Fox', '', '', '', '', '', '', '', '', '', '', '']"
49817,"['Menacing Frostwing Serpent', '', '', '', '', '', '', '', '', '', '', '']"
49377,"['Ice Wisp', '', '', '', '', '', '', '', '', '', '', '']"
49378,"['Avalanche Mushroom', '', '', '', '', '', '', '', '', '', '', '']"
49379,"['Ice Lizardman III', '', '', '', '', '', '', '', '', '', '', '']"
49380,"['Frost Fox', '', '', '', '', '', '', '', '', '', '', '']"
49818,"['Mighty Ice Wisp', '', '', '', '', '', '', '', '', '', '', '']"
49819,"['Menacing Frost Bear', '', '', '', '', '', '', '', '', '', '', '']"
49360,"['Scarlet Wing Believer', '', '', '', '', '', '', '', '', '', '', '']"
49361,"['Research Fellow', '', '', '', '', '', '', '', '', '', '', '']"
49362,"['Ice Sentinel', '', '', '', '', '', '', '', '', '', '', '']"
49363,"['Ice Guardian', '', '', '', '', '', '', '', '', '', '', '']"
49812,"['Mighty Ice Sentinel', '', '', '', '', '', '', '', '', '', '', '']"
49813,"['Menacing Snow Leopard', '', '', '', '', '', '', '', '', '', '', '']"
49366,"['Scarlet Wing Believer', '', '', '', '', '', '', '', '', '', '', '']"
49367,"['Research Fellow', '', '', '', '', '', '', '', '', '', '', '']"
49368,"['Ice Sentinel', '', '', '', '', '', '', '', '', '', '', '']"
49369,"['Ice Guardian', '', '', '', '', '', '', '', '', '', '', '']"
49814,"['Mighty Ice Guardian', '', '', '', '', '', '', '', '', '', '', '']"
49815,"['Menacing Research Fellow', '', '', '', '', '', '', '', '', '', '', '']"
49382,"['Thespian (Dancer)', '', '', '', '', '', '', '', '', '', '', '']"
49383,"['Fire Sentinel', '', '', '', '', '', '', '', '', '', '', '']"
49384,"['Thespian (Aristocrat)', '', '', '', '', '', '', '', '', '', '', '']"
49385,"['Thespian (Scholar)', '', '', '', '', '', '', '', '', '', '', '']"
49820,"['Mighty Thespian (Dancer)', '', '', '', '', '', '', '', '', '', '', '']"
49821,"['Menacing Thespian (Warrior)', '', '', '', '', '', '', '', '', '', '', '']"
49387,"['Thespian (Dancer)', '', '', '', '', '', '', '', '', '', '', '']"
49388,"['Fire Sentinel', '', '', '', '', '', '', '', '', '', '', '']"
49389,"['Thespian (Aristocrat)', '', '', '', '', '', '', '', '', '', '', '']"
49390,"['Thespian (Scholar)', '', '', '', '', '', '', '', '', '', '', '']"
49822,"['Mighty Fire Sentinel', '', '', '', '', '', '', '', '', '', '', '']"
49823,"['Menacing Thespian (Leader)', '', '', '', '', '', '', '', '', '', '', '']"
49392,"['Flatlands Froggen I', '', '', '', '', '', '', '', '', '', '', '']"
49393,"['Meep', '', '', '', '', '', '', '', '', '', '', '']"
49394,"['Aggressive Ant', '', '', '', '', '', '', '', '', '', '', '']"
49395,"['Night Raven', '', '', '', '', '', '', '', '', '', '', '']"
49824,"['Mighty Aggressive Ant', '', '', '', '', '', '', '', '', '', '', '']"
49825,"['Menacing Flatlands Froggen IV', '', '', '', '', '', '', '', '', '', '', '']"
49398,"['Shaggy Meep', '', '', '', '', '', '', '', '', '', '', '']"
49399,"['Dire Night Raven', '', '', '', '', '', '', '', '', '', '', '']"
49400,"['Wanderweed', '', '', '', '', '', '', '', '', '', '', '']"
49401,"['Flatlands Froggen II', '', '', '', '', '', '', '', '', '', '', '']"
49826,"['Mighty Shaggy Meep', '', '', '', '', '', '', '', '', '', '', '']"
49827,"['Menacing Bloody Bull', '', '', '', '', '', '', '', '', '', '', '']"
49404,"['Antagonistic Ant', '', '', '', '', '', '', '', '', '', '', '']"
49405,"['Venomous Viper', '', '', '', '', '', '', '', '', '', '', '']"
49406,"['Wind Guardian', '', '', '', '', '', '', '', '', '', '', '']"
49407,"['Wind Sentinel', '', '', '', '', '', '', '', '', '', '', '']"
49828,"['Mighty Wind Sentinel', '', '', '', '', '', '', '', '', '', '', '']"
49829,"['Menacing Wind Elemental', '', '', '', '', '', '', '', '', '', '', '']"
49421,"['Red Viper', '', '', '', '', '', '', '', '', '', '', '']"
49422,"['Wind Wisp', '', '', '', '', '', '', '', '', '', '', '']"
49423,"['Vampire Bat', '', '', '', '', '', '', '', '', '', '', '']"
49424,"['Flatlands Froggen III', '', '', '', '', '', '', '', '', '', '', '']"
49834,"['Mighty Red Viper', '', '', '', '', '', '', '', '', '', '', '']"
49835,"['Menacing Ettin Asp', '', '', '', '', '', '', '', '', '', '', '']"
49409,"['Thespian (Professor)', '', '', '', '', '', '', '', '', '', '', '']"
49410,"['Thespian (Lecturer)', '', '', '', '', '', '', '', '', '', '', '']"
49411,"['Fire Guardian', '', '', '', '', '', '', '', '', '', '', '']"
49412,"['Flame Curator', '', '', '', '', '', '', '', '', '', '', '']"
49830,"['Mighty Thespian (Lecturer)', '', '', '', '', '', '', '', '', '', '', '']"
49831,"['Menacing Thespian (Ruffian)', '', '', '', '', '', '', '', '', '', '', '']"
49415,"['Thespian (Professor)', '', '', '', '', '', '', '', '', '', '', '']"
49416,"['Thespian (Lecturer)', '', '', '', '', '', '', '', '', '', '', '']"
49417,"['Fire Guardian', '', '', '', '', '', '', '', '', '', '', '']"
49418,"['Flame Curator', '', '', '', '', '', '', '', '', '', '', '']"
49832,"['Mighty Fire Guardian', '', '', '', '', '', '', '', '', '', '', '']"
49833,"['Menacing Thespian (Guard)', '', '', '', '', '', '', '', '', '', '', '']"
49426,"['Sea Birdian V', '', '', '', '', '', '', '', '', '', '', '']"
49427,"['Sea Birdian VI', '', '', '', '', '', '', '', '', '', '', '']"
49428,"['Barnacle Crab', '', '', '', '', '', '', '', '', '', '', '']"
49429,"['Brine Anemone', '', '', '', '', '', '', '', '', '', '', '']"
50000,"['Mighty Barnacle Crab', '', '', '', '', '', '', '', '', '', '', '']"
50001,"['Menacing Barnacle Tortoise', '', '', '', '', '', '', '', '', '', '', '']"
49431,"['Sea Birdian V', '', '', '', '', '', '', '', '', '', '', '']"
49432,"['Sea Birdian VI', '', '', '', '', '', '', '', '', '', '', '']"
49433,"['Barnacle Crab', '', '', '', '', '', '', '', '', '', '', '']"
49434,"['Brine Anemone', '', '', '', '', '', '', '', '', '', '', '']"
50002,"['Mighty Brine Anemone', '', '', '', '', '', '', '', '', '', '', '']"
50003,"['Menacing Cetus Maximus', '', '', '', '', '', '', '', '', '', '', '']"
49436,"['Sea Birdian I', '', '', '', '', '', '', '', '', '', '', '']"
49437,"['Hermit Conch', '', '', '', '', '', '', '', '', '', '', '']"
49438,"['Scissor Crab', '', '', '', '', '', '', '', '', '', '', '']"
49439,"['Sea Birdian IV', '', '', '', '', '', '', '', '', '', '', '']"
50004,"['Mighty Hermit Conch', '', '', '', '', '', '', '', '', '', '', '']"
50005,"['Menacing Rock Tortoise', '', '', '', '', '', '', '', '', '', '', '']"
49442,"['Sea Birdian II', '', '', '', '', '', '', '', '', '', '', '']"
49443,"['Sea Birdian III', '', '', '', '', '', '', '', '', '', '', '']"
49444,"['Flying Fish', '', '', '', '', '', '', '', '', '', '', '']"
49445,"['Sea Scorpion', '', '', '', '', '', '', '', '', '', '', '']"
50006,"['Mighty Sea Scorpion', '', '', '', '', '', '', '', '', '', '', '']"
50007,"['Menacing Mossy Tortoise', '', '', '', '', '', '', '', '', '', '', '']"
49448,"['Scythe Crab', '', '', '', '', '', '', '', '', '', '', '']"
49449,"['Sailfish', '', '', '', '', '', '', '', '', '', '', '']"
49450,"['Ambling Bones', '', '', '', '', '', '', '', '', '', '', '']"
49451,"['Buccaneer Bones', '', '', '', '', '', '', '', '', '', '', '']"
50008,"['Mighty Sailfish', '', '', '', '', '', '', '', '', '', '', '']"
50009,"['Menacing Animated Armor', '', '', '', '', '', '', '', '', '', '', '']"
49453,"['Cliff Birdian I', '', '', '', '', '', '', '', '', '', '', '']"
49454,"['Cliff Birdian II', '', '', '', '', '', '', '', '', '', '', '']"
49455,"['Laughing Hyaena', '', '', '', '', '', '', '', '', '', '', '']"
49456,"['Lloris', '', '', '', '', '', '', '', '', '', '', '']"
50010,"['Mighty Laughing Hyaena', '', '', '', '', '', '', '', '', '', '', '']"
50011,"['Menacing King Condor', '', '', '', '', '', '', '', '', '', '', '']"
49457,"['Cliff Birdian I', '', '', '', '', '', '', '', '', '', '', '']"
49458,"['Cliff Birdian II', '', '', '', '', '', '', '', '', '', '', '']"
49459,"['Laughing Hyaena', '', '', '', '', '', '', '', '', '', '', '']"
49460,"['Lloris', '', '', '', '', '', '', '', '', '', '', '']"
50012,"['Mighty Lloris', '', '', '', '', '', '', '', '', '', '', '']"
50013,"['Menacing Raging Treant', '', '', '', '', '', '', '', '', '', '', '']"
49461,"['Cliff Birdian III', '', '', '', '', '', '', '', '', '', '', '']"
49462,"['Withered Wanderweed', '', '', '', '', '', '', '', '', '', '', '']"
49463,"['Eggling', '', '', '', '', '', '', '', '', '', '', '']"
49464,"['Hatchling', '', '', '', '', '', '', '', '', '', '', '']"
50014,"['Mighty Withered Wanderweed', '', '', '', '', '', '', '', '', '', '', '']"
50015,"['Menacing Giant Eagle', '', '', '', '', '', '', '', '', '', '', '']"
49465,"['Cliff Birdian III', '', '', '', '', '', '', '', '', '', '', '']"
49466,"['Withered Wanderweed', '', '', '', '', '', '', '', '', '', '', '']"
49467,"['Eggling', '', '', '', '', '', '', '', '', '', '', '']"
49468,"['Hatchling', '', '', '', '', '', '', '', '', '', '', '']"
50016,"['Mighty Hatchling', '', '', '', '', '', '', '', '', '', '', '']"
50017,"['Menacing Lightning Elemental', '', '', '', '', '', '', '', '', '', '', '']"
49469,"['Cliff Birdian IV', '', '', '', '', '', '', '', '', '', '', '']"
49470,"['Crawly Fledgling', '', '', '', '', '', '', '', '', '', '', '']"
49471,"['Long-eared Lloris', '', '', '', '', '', '', '', '', '', '', '']"
49472,"['Armor Eater', '', '', '', '', '', '', '', '', '', '', '']"
50018,"['Mighty Crawly Fledgling', '', '', '', '', '', '', '', '', '', '', '']"
50019,"['Menacing Killer Chameleon', '', '', '', '', '', '', '', '', '', '', '']"
49473,"['Creepy Fledgling', '', '', '', '', '', '', '', '', '', '', '']"
49474,"['Two-handed Hatchling', '', '', '', '', '', '', '', '', '', '', '']"
49475,"['Great Condor', '', '', '', '', '', '', '', '', '', '', '']"
49476,"['Cliff Birdian V', '', '', '', '', '', '', '', '', '', '', '']"
50020,"['Mighty Great Condor', '', '', '', '', '', '', '', '', '', '', '']"
50021,"['Menacing Carmine Eagle', '', '', '', '', '', '', '', '', '', '', '']"
49477,"['Cliff Birdkin I', '', '', '', '', '', '', '', '', '', '', '']"
49478,"['Cliff Birdkin II', '', '', '', '', '', '', '', '', '', '', '']"
49479,"['Cliff Birdkin III', '', '', '', '', '', '', '', '', '', '', '']"
49480,"['Ettin Snake', '', '', '', '', '', '', '', '', '', '', '']"
50022,"['Mighty Ettin Snake', '', '', '', '', '', '', '', '', '', '', '']"
50023,"['Menacing Dreadwing', '', '', '', '', '', '', '', '', '', '', '']"
49481,"['Edoras Soldier I', '', '', '', '', '', '', '', '', '', '', '']"
49482,"['Edoras Soldier II', '', '', '', '', '', '', '', '', '', '', '']"
49483,"['Edoras Soldier III', '', '', '', '', '', '', '', '', '', '', '']"
49484,"['Edoras Knight I', '', '', '', '', '', '', '', '', '', '', '']"
50024,"['Mighty Edoras Soldier', '', '', '', '', '', '', '', '', '', '', '']"
50025,"['Menacing Light Sentinel Mk.II', '', '', '', '', '', '', '', '', '', '', '']"
49485,"['Edoras Soldier I', '', '', '', '', '', '', '', '', '', '', '']"
49486,"['Edoras Soldier II', '', '', '', '', '', '', '', '', '', '', '']"
49487,"['Edoras Soldier III', '', '', '', '', '', '', '', '', '', '', '']"
49488,"['Edoras Knight I', '', '', '', '', '', '', '', '', '', '', '']"
50026,"['Mighty Edoras Knight', '', '', '', '', '', '', '', '', '', '', '']"
50027,"['Menacing Light Curator Mk.II', '', '', '', '', '', '', '', '', '', '', '']"
49489,"['Edoras Soldier I', '', '', '', '', '', '', '', '', '', '', '']"
49490,"['Edoras Knight I', '', '', '', '', '', '', '', '', '', '', '']"
49491,"['Edoras Knight II', '', '', '', '', '', '', '', '', '', '', '']"
49492,"['Edoras Knight III', '', '', '', '', '', '', '', '', '', '', '']"
50028,"['Mighty Edoras Knight', '', '', '', '', '', '', '', '', '', '', '']"
50029,"['Menacing Light Guardian Mk.II', '', '', '', '', '', '', '', '', '', '', '']"
49493,"['Brawler Bones', '', '', '', '', '', '', '', '', '', '', '']"
49494,"['Fire Wisp', '', '', '', '', '', '', '', '', '', '', '']"
49495,"['Thunder Wisp', '', '', '', '', '', '', '', '', '', '', '']"
49496,"['Marionette Bones', '', '', '', '', '', '', '', '', '', '', '']"
50030,"['Mighty Brawler Bones', '', '', '', '', '', '', '', '', '', '', '']"
50031,"['Menacing Furious Fungoid', '', '', '', '', '', '', '', '', '', '', '']"
49497,"['River Froggen I', '', '', '', '', '', '', '', '', '', '', '']"
49498,"['River Wasp', '', '', '', '', '', '', '', '', '', '', '']"
49499,"['Giant Slug', '', '', '', '', '', '', '', '', '', '', '']"
49500,"['River Fly', '', '', '', '', '', '', '', '', '', '', '']"
50032,"['Mighty River Wasp', '', '', '', '', '', '', '', '', '', '', '']"
50033,"['Menacing Salamander', '', '', '', '', '', '', '', '', '', '', '']"
49501,"['River Froggen II', '', '', '', '', '', '', '', '', '', '', '']"
49502,"['Warrior Wasp', '', '', '', '', '', '', '', '', '', '', '']"
49503,"['Motley Slug', '', '', '', '', '', '', '', '', '', '', '']"
49504,"['Killer Bug', '', '', '', '', '', '', '', '', '', '', '']"
50034,"['Mighty Killer Bug', '', '', '', '', '', '', '', '', '', '', '']"
50035,"['Menacing River Frogking I', '', '', '', '', '', '', '', '', '', '', '']"
49505,"['River Froggen IV', '', '', '', '', '', '', '', '', '', '', '']"
49506,"['Sea Snake', '', '', '', '', '', '', '', '', '', '', '']"
49507,"['River Bug', '', '', '', '', '', '', '', '', '', '', '']"
49508,"['Horse Fly', '', '', '', '', '', '', '', '', '', '', '']"
50036,"['Mighty Sea Snake', '', '', '', '', '', '', '', '', '', '', '']"
50037,"['Menacing Collared Salamander', '', '', '', '', '', '', '', '', '', '', '']"
49509,"['Brigand I', '', '', '', '', '', '', '', '', '', '', '']"
49510,"['Brigand II', '', '', '', '', '', '', '', '', '', '', '']"
49511,"['Brigand Leader I', '', '', '', '', '', '', '', '', '', '', '']"
49512,"['Brigand Leader II', '', '', '', '', '', '', '', '', '', '', '']"
50038,"['Mighty Brigand Leader', '', '', '', '', '', '', '', '', '', '', '']"
50039,"['Menacing Master Thief II', '', '', '', '', '', '', '', '', '', '', '']"
49513,"['Wind Remnant', '', '', '', '', '', '', '', '', '', '', '']"
49514,"['Thunder Remnant', '', '', '', '', '', '', '', '', '', '', '']"
49515,"['Light Remnant', '', '', '', '', '', '', '', '', '', '', '']"
49516,"['Shadow Remnant', '', '', '', '', '', '', '', '', '', '', '']"
50040,"['Mighty Shadow Remnant', '', '', '', '', '', '', '', '', '', '', '']"
50041,"['Menacing Revenant', '', '', '', '', '', '', '', '', '', '', '']"
49517,"['Light Sentinel', '', '', '', '', '', '', '', '', '', '', '']"
49518,"['Light Guardian', '', '', '', '', '', '', '', '', '', '', '']"
49519,"['Riven Soldier I', '', '', '', '', '', '', '', '', '', '', '']"
49520,"['Riven Soldier II', '', '', '', '', '', '', '', '', '', '', '']"
50042,"['Mighty Riven Soldier', '', '', '', '', '', '', '', '', '', '', '']"
50043,"['Menacing Guardian Mk.II', '', '', '', '', '', '', '', '', '', '', '']"
49521,"['Bandit Bones', '', '', '', '', '', '', '', '', '', '', '']"
49522,"['Brigand Bones', '', '', '', '', '', '', '', '', '', '', '']"
49523,"['Horned Fly', '', '', '', '', '', '', '', '', '', '', '']"
49524,"['Lord of the Flies', '', '', '', '', '', '', '', '', '', '', '']"
50044,"['Mighty Lord of the Flies', '', '', '', '', '', '', '', '', '', '', '']"
50045,"['Menacing Giant Gator', '', '', '', '', '', '', '', '', '', '', '']"
49525,"['Sand Lizardman I', '', '', '', '', '', '', '', '', '', '', '']"
49526,"['Sand Lizardman II', '', '', '', '', '', '', '', '', '', '', '']"
49527,"['Cactus Roller', '', '', '', '', '', '', '', '', '', '', '']"
49528,"['Dark Roller', '', '', '', '', '', '', '', '', '', '', '']"
50046,"['Mighty Cactus Roller', '', '', '', '', '', '', '', '', '', '', '']"
50047,"['Menacing Sandworm', '', '', '', '', '', '', '', '', '', '', '']"
49529,"['Sand Lizardman III', '', '', '', '', '', '', '', '', '', '', '']"
49530,"['Giant Scorpion', '', '', '', '', '', '', '', '', '', '', '']"
49531,"['Army Ant', '', '', '', '', '', '', '', '', '', '', '']"
49532,"['Dire Army Ant', '', '', '', '', '', '', '', '', '', '', '']"
50048,"['Mighty Giant Scorpion', '', '', '', '', '', '', '', '', '', '', '']"
50049,"['Menacing Sand Lizardking I', '', '', '', '', '', '', '', '', '', '', '']"
49541,"['Flame Remnant Mk.II', '', '', '', '', '', '', '', '', '', '', '']"
49542,"['Blood Remnant', '', '', '', '', '', '', '', '', '', '', '']"
49543,"['Dark Remnant', '', '', '', '', '', '', '', '', '', '', '']"
49544,"['Carnivorous Bat', '', '', '', '', '', '', '', '', '', '', '']"
50050,"['Mighty Flame Remnant Mk.II', '', '', '', '', '', '', '', '', '', '', '']"
50051,"['Menacing Desert Worm', '', '', '', '', '', '', '', '', '', '', '']"
49533,"['Sand Lizardman IV', '', '', '', '', '', '', '', '', '', '', '']"
49534,"['Savage Scorpion', '', '', '', '', '', '', '', '', '', '', '']"
49535,"['Horned Fly', '', '', '', '', '', '', '', '', '', '', '']"
49536,"['Skull Roller', '', '', '', '', '', '', '', '', '', '', '']"
49537,"['Sand Lizardman IV', '', '', '', '', '', '', '', '', '', '', '']"
49538,"['Savage Scorpion', '', '', '', '', '', '', '', '', '', '', '']"
49539,"['Horned Fly', '', '', '', '', '', '', '', '', '', '', '']"
49540,"['Skull Roller', '', '', '', '', '', '', '', '', '', '', '']"
49545,"['Highland Ratkin I', '', '', '', '', '', '', '', '', '', '', '']"
49546,"['Rockadillo', '', '', '', '', '', '', '', '', '', '', '']"
49547,"['Giant Falcon', '', '', '', '', '', '', '', '', '', '', '']"
49548,"['Dread Falcon', '', '', '', '', '', '', '', '', '', '', '']"
50052,"['Mighty Great Falcon', '', '', '', '', '', '', '', '', '', '', '']"
50053,"['Menacing Wild Weasel', '', '', '', '', '', '', '', '', '', '', '']"
49549,"['Highland Ratkin II', '', '', '', '', '', '', '', '', '', '', '']"
49550,"['Highland Ratkin III', '', '', '', '', '', '', '', '', '', '', '']"
49551,"['Tempest Falcon', '', '', '', '', '', '', '', '', '', '', '']"
49552,"['Shaggy Aurochs', '', '', '', '', '', '', '', '', '', '', '']"
50054,"['Mighty Shaggy Aurochs', '', '', '', '', '', '', '', '', '', '', '']"
50055,"['Menacing Winged Serpent', '', '', '', '', '', '', '', '', '', '', '']"
49553,"['Highland Ratkin IV', '', '', '', '', '', '', '', '', '', '', '']"
49554,"['Highland Ratkin V', '', '', '', '', '', '', '', '', '', '', '']"
49555,"['Mountain Goat', '', '', '', '', '', '', '', '', '', '', '']"
49556,"['Highland Goat', '', '', '', '', '', '', '', '', '', '', '']"
50056,"['Mighty Highland Goat', '', '', '', '', '', '', '', '', '', '', '']"
50057,"['Menacing Woolly Spider', '', '', '', '', '', '', '', '', '', '', '']"
49557,"['Highland Ratkin IV', '', '', '', '', '', '', '', '', '', '', '']"
49558,"['Highland Ratkin V', '', '', '', '', '', '', '', '', '', '', '']"
49559,"['Mountain Goat', '', '', '', '', '', '', '', '', '', '', '']"
49560,"['Highland Goat', '', '', '', '', '', '', '', '', '', '', '']"
50058,"['Mighty Mountain Goat', '', '', '', '', '', '', '', '', '', '', '']"
50059,"['Menacing Spiked Skink', '', '', '', '', '', '', '', '', '', '', '']"
49561,"['Highland Ratkin IV', '', '', '', '', '', '', '', '', '', '', '']"
49562,"['Highland Ratkin V', '', '', '', '', '', '', '', '', '', '', '']"
49563,"['Mountain Goat', '', '', '', '', '', '', '', '', '', '', '']"
49564,"['Highland Goat', '', '', '', '', '', '', '', '', '', '', '']"
50060,"['Mighty Highland Ratkin V', '', '', '', '', '', '', '', '', '', '', '']"
50061,"['Menacing Highland Ratking I', '', '', '', '', '', '', '', '', '', '', '']"
49565,"['Brigand I', '', '', '', '', '', '', '', '', '', '', '']"
49566,"['Brigand II', '', '', '', '', '', '', '', '', '', '', '']"
49567,"['Brigand III', '', '', '', '', '', '', '', '', '', '', '']"
