m_id,m_gametext
111691,"['Proof of Power: Menacing Senior Fellow I', '', '', '', '', '', '', '', '', '', '', '']"
111692,"['Proof of Power: Mighty Shadow Wisp', '', '', '', '', '', '', '', '', '', '', '']"
111693,"['Proof of Power: Menacing Ice Lizardman IV', '', '', '', '', '', '', '', '', '', '', '']"
111694,"['Proof of Power: Mighty Majestic Snow Marmot', '', '', '', '', '', '', '', '', '', '', '']"
111695,"['Proof of Power: Menacing Snow Yak', '', '', '', '', '', '', '', '', '', '', '']"
111696,"['Proof of Power: Mighty High Wolf', '', '', '', '', '', '', '', '', '', '', '']"
111697,"['Proof of Power: Menacing Snow Lizard', '', '', '', '', '', '', '', '', '', '', '']"
111698,"['Proof of Power: Mighty Dark Sentinel Mk.II', '', '', '', '', '', '', '', '', '', '', '']"
111699,"['Proof of Power: Menacing Accursed Armor', '', '', '', '', '', '', '', '', '', '', '']"
111700,"['Proof of Power: Mighty Ice Sentinel', '', '', '', '', '', '', '', '', '', '', '']"
111701,"['Proof of Power: Menacing Snow Leopard', '', '', '', '', '', '', '', '', '', '', '']"
111702,"['Proof of Power: Mighty Ice Guardian', '', '', '', '', '', '', '', '', '', '', '']"
111703,"['Proof of Power: Menacing Research Fellow', '', '', '', '', '', '', '', '', '', '', '']"
111704,"['Proof of Power: Mighty Frost Fox', '', '', '', '', '', '', '', '', '', '', '']"
111705,"['Proof of Power: Menacing Frostwing Serpent', '', '', '', '', '', '', '', '', '', '', '']"
111706,"['Proof of Power: Mighty Ice Wisp', '', '', '', '', '', '', '', '', '', '', '']"
111707,"['Proof of Power: Menacing Frost Bear', '', '', '', '', '', '', '', '', '', '', '']"
111708,"['Proof of Power: Mighty Thespian (Dancer)', '', '', '', '', '', '', '', '', '', '', '']"
111709,"['Proof of Power: Menacing Thespian (Warrior)', '', '', '', '', '', '', '', '', '', '', '']"
111710,"['Proof of Power: Mighty Fire Sentinel', '', '', '', '', '', '', '', '', '', '', '']"
111711,"['Proof of Power: Menacing Thespian (Leader)', '', '', '', '', '', '', '', '', '', '', '']"
111712,"['Proof of Power: Mighty Aggressive Ant', '', '', '', '', '', '', '', '', '', '', '']"
111713,"['Proof of Power: Menacing Flatlands Froggen IV', '', '', '', '', '', '', '', '', '', '', '']"
111714,"['Proof of Power: Mighty Shaggy Meep', '', '', '', '', '', '', '', '', '', '', '']"
111715,"['Proof of Power: Menacing Bloody Bull', '', '', '', '', '', '', '', '', '', '', '']"
111716,"['Proof of Power: Mighty Wind Sentinel', '', '', '', '', '', '', '', '', '', '', '']"
111717,"['Proof of Power: Menacing Wind Elemental', '', '', '', '', '', '', '', '', '', '', '']"
111718,"['Proof of Power: Mighty Thespian (Lecturer)', '', '', '', '', '', '', '', '', '', '', '']"
111719,"['Proof of Power: Menacing Thespian (Ruffian)', '', '', '', '', '', '', '', '', '', '', '']"
111720,"['Proof of Power: Mighty Fire Guardian', '', '', '', '', '', '', '', '', '', '', '']"
111721,"['Proof of Power: Menacing Thespian (Guard)', '', '', '', '', '', '', '', '', '', '', '']"
111722,"['Proof of Power: Mighty Red Viper', '', '', '', '', '', '', '', '', '', '', '']"
111723,"['Proof of Power: Menacing Ettin Asp', '', '', '', '', '', '', '', '', '', '', '']"
111724,"['Proof of Power: Mighty Barnacle Crab', '', '', '', '', '', '', '', '', '', '', '']"
111725,"['Proof of Power: Menacing Barnacle Tortoise', '', '', '', '', '', '', '', '', '', '', '']"
111726,"['Proof of Power: Mighty Brine Anemone', '', '', '', '', '', '', '', '', '', '', '']"
111727,"['Proof of Power: Menacing Cetus Maximus', '', '', '', '', '', '', '', '', '', '', '']"
111728,"['Proof of Power: Mighty Hermit Conch', '', '', '', '', '', '', '', '', '', '', '']"
111729,"['Proof of Power: Menacing Rock Tortoise', '', '', '', '', '', '', '', '', '', '', '']"
111730,"['Proof of Power: Mighty Sea Scorpion', '', '', '', '', '', '', '', '', '', '', '']"
111731,"['Proof of Power: Menacing Mossy Tortoise', '', '', '', '', '', '', '', '', '', '', '']"
111732,"['Proof of Power: Mighty Sailfish', '', '', '', '', '', '', '', '', '', '', '']"
111733,"['Proof of Power: Menacing Animated Armor', '', '', '', '', '', '', '', '', '', '', '']"
111734,"['Proof of Power: Mighty Laughing Hyaena', '', '', '', '', '', '', '', '', '', '', '']"
111735,"['Proof of Power: Menacing King Condor', '', '', '', '', '', '', '', '', '', '', '']"
111736,"['Proof of Power: Mighty Lloris', '', '', '', '', '', '', '', '', '', '', '']"
111737,"['Proof of Power: Menacing Raging Treant', '', '', '', '', '', '', '', '', '', '', '']"
111738,"['Proof of Power: Mighty Withered Wanderweed', '', '', '', '', '', '', '', '', '', '', '']"
111739,"['Proof of Power: Menacing Giant Eagle', '', '', '', '', '', '', '', '', '', '', '']"
111740,"['Proof of Power: Mighty Hatchling', '', '', '', '', '', '', '', '', '', '', '']"
111741,"['Proof of Power: Menacing Lightning Elemental', '', '', '', '', '', '', '', '', '', '', '']"
111742,"['Proof of Power: Mighty Crawly Fledgling', '', '', '', '', '', '', '', '', '', '', '']"
111743,"['Proof of Power: Menacing Killer Chameleon', '', '', '', '', '', '', '', '', '', '', '']"
111744,"['Proof of Power: Mighty Great Condor', '', '', '', '', '', '', '', '', '', '', '']"
111745,"['Proof of Power: Menacing Carmine Eagle', '', '', '', '', '', '', '', '', '', '', '']"
111746,"['Proof of Power: Mighty Ettin Snake', '', '', '', '', '', '', '', '', '', '', '']"
111747,"['Proof of Power: Menacing Dreadwing', '', '', '', '', '', '', '', '', '', '', '']"
111751,"['Proof of Power: Menacing Light Curator Mk.II', '', '', '', '', '', '', '', '', '', '', '']"
111753,"['Proof of Power: Menacing Light Guardian Mk.II', '', '', '', '', '', '', '', '', '', '', '']"
111754,"['Proof of Power: Mighty Brawler Bones', '', '', '', '', '', '', '', '', '', '', '']"
111755,"['Proof of Power: Menacing Furious Fungoid', '', '', '', '', '', '', '', '', '', '', '']"
111756,"['Proof of Power: Mighty River Wasp', '', '', '', '', '', '', '', '', '', '', '']"
111757,"['Proof of Power: Menacing Salamander', '', '', '', '', '', '', '', '', '', '', '']"
111758,"['Proof of Power: Mighty Killer Bug', '', '', '', '', '', '', '', '', '', '', '']"
111759,"['Proof of Power: Menacing River Frogking I', '', '', '', '', '', '', '', '', '', '', '']"
111760,"['Proof of Power: Mighty Sea Snake', '', '', '', '', '', '', '', '', '', '', '']"
111761,"['Proof of Power: Menacing Collared Salamander', '', '', '', '', '', '', '', '', '', '', '']"
111762,"['Proof of Power: Mighty Brigand Leader', '', '', '', '', '', '', '', '', '', '', '']"
111763,"['Proof of Power: Menacing Master Thief II', '', '', '', '', '', '', '', '', '', '', '']"
111764,"['Proof of Power: Mighty Shadow Remnant', '', '', '', '', '', '', '', '', '', '', '']"
111765,"['Proof of Power: Menacing Revenant', '', '', '', '', '', '', '', '', '', '', '']"
111766,"['Proof of Power: Mighty Riven Soldier', '', '', '', '', '', '', '', '', '', '', '']"
111767,"['Proof of Power: Menacing Guardian Mk.II', '', '', '', '', '', '', '', '', '', '', '']"
111768,"['Proof of Power: Mighty Lord of the Flies', '', '', '', '', '', '', '', '', '', '', '']"
111769,"['Proof of Power: Menacing Giant Gator', '', '', '', '', '', '', '', '', '', '', '']"
111770,"['Proof of Power: Mighty Cactus Roller', '', '', '', '', '', '', '', '', '', '', '']"
111771,"['Proof of Power: Menacing Sandworm', '', '', '', '', '', '', '', '', '', '', '']"
111772,"['Proof of Power: Mighty Giant Scorpion', '', '', '', '', '', '', '', '', '', '', '']"
111773,"['Proof of Power: Menacing Sand Lizardking I', '', '', '', '', '', '', '', '', '', '', '']"
111774,"['Proof of Power: Mighty Flame Remnant Mk.II', '', '', '', '', '', '', '', '', '', '', '']"
111775,"['Proof of Power: Menacing Desert Worm', '', '', '', '', '', '', '', '', '', '', '']"
111776,"['Proof of Power: Mighty Great Falcon', '', '', '', '', '', '', '', '', '', '', '']"
111777,"['Proof of Power: Menacing Wild Weasel', '', '', '', '', '', '', '', '', '', '', '']"
111778,"['Proof of Power: Mighty Shaggy Aurochs', '', '', '', '', '', '', '', '', '', '', '']"
111779,"['Proof of Power: Menacing Winged Serpent', '', '', '', '', '', '', '', '', '', '', '']"
111780,"['Proof of Power: Mighty Highland Goat', '', '', '', '', '', '', '', '', '', '', '']"
111781,"['Proof of Power: Menacing Woolly Spider', '', '', '', '', '', '', '', '', '', '', '']"
111782,"['Proof of Power: Mighty Mountain Goat', '', '', '', '', '', '', '', '', '', '', '']"
111783,"['Proof of Power: Menacing Spiked Skink', '', '', '', '', '', '', '', '', '', '', '']"
111784,"['Proof of Power: Mighty Highland Ratkin V', '', '', '', '', '', '', '', '', '', '', '']"
111785,"['Proof of Power: Menacing Highland Ratking I', '', '', '', '', '', '', '', '', '', '', '']"
111786,"['Proof of Power: Mighty Blood Viper', '', '', '', '', '', '', '', '', '', '', '']"
111787,"['Proof of Power: Menacing Gooey Slug', '', '', '', '', '', '', '', '', '', '', '']"
120519,"['Proof of Power: Mighty Winter Wanderweed', '', '', '', '', '', '', '', '', '', '', '']"
120520,"['Proof of Power: Menacing Hoary Bear', '', '', '', '', '', '', '', '', '', '', '']"
120521,"['Proof of Power: Mighty Hoary Howler', '', '', '', '', '', '', '', '', '', '', '']"
120522,"['Proof of Power: Menacing Reptalios', '', '', '', '', '', '', '', '', '', '', '']"
120523,"['Proof of Power: Mighty Forest Ratkin IV', '', '', '', '', '', '', '', '', '', '', '']"
120524,"['Proof of Power: Menacing Forest Ratking I', '', '', '', '', '', '', '', '', '', '', '']"
120525,"['Proof of Power: Mighty Combatant (Apothecary)', '', '', '', '', '', '', '', '', '', '', '']"
120526,"['Proof of Power: Menacing Combatant (Warrior)', '', '', '', '', '', '', '', '', '', '', '']"
120527,"['Proof of Power: Mighty Assassin Bug', '', '', '', '', '', '', '', '', '', '', '']"
120528,"['Proof of Power: Menacing Icky Slug', '', '', '', '', '', '', '', '', '', '', '']"
121021,"['Proof of Power: Mighty River Froggen III', '', '', '', '', '', '', '', '', '', '', '']"
121022,"['Proof of Power: Menacing Ettin Ophidian', '', '', '', '', '', '', '', '', '', '', '']"
121023,"['Proof of Power: Mighty River Froggen V', '', '', '', '', '', '', '', '', '', '', '']"
121024,"['Proof of Power: Menacing River Froggen II', '', '', '', '', '', '', '', '', '', '', '']"
121025,"['Proof of Power: Mighty Sea Slug', '', '', '', '', '', '', '', '', '', '', '']"
121026,"['Proof of Power: Menacing Plains Drake', '', '', '', '', '', '', '', '', '', '', '']"
121027,"['Proof of Power: Mighty Slayer Bug', '', '', '', '', '', '', '', '', '', '', '']"
121028,"['Proof of Power: Menacing Reaper Crab', '', '', '', '', '', '', '', '', '', '', '']"
121039,"['Proof of Power: Mighty Test Subject (Brigand)', '', '', '', '', '', '', '', '', '', '', '']"
121040,"['Proof of Power: Menacing Test Subject (Beast)', '', '', '', '', '', '', '', '', '', '', '']"
121041,"['Proof of Power: Mighty Test Subject (Bandit)', '', '', '', '', '', '', '', '', '', '', '']"
121042,"['Proof of Power: Menacing Test Subject (Giant Beast)', '', '', '', '', '', '', '', '', '', '', '']"
121151,"['Proof of Power: Mighty Assassin Bug (Silversand)', '', '', '', '', '', '', '', '', '', '', '']"
121152,"['Proof of Power: Menacing Silversand Lizardking I', '', '', '', '', '', '', '', '', '', '', '']"
121153,"['Proof of Power: Mighty Silver Wind Sentinel', '', '', '', '', '', '', '', '', '', '', '']"
121154,"['Proof of Power: Menacing Gold Flame Guardian', '', '', '', '', '', '', '', '', '', '', '']"
121155,"['Proof of Power: Mighty Insurgent (Axe)', '', '', '', '', '', '', '', '', '', '', '']"
121156,"['Proof of Power: Menacing Gold Wind Curator', '', '', '', '', '', '', '', '', '', '', '']"
121157,"['Proof of Power: Mighty Ivory Ettin Snake', '', '', '', '', '', '', '', '', '', '', '']"
121158,"['Proof of Power: Menacing Silversand Winged Serpent', '', '', '', '', '', '', '', '', '', '', '']"
121205,"['Proof of Power: Mighty Black Scissors', '', '', '', '', '', '', '', '', '', '', '']"
121206,"['Proof of Power: Menacing Stormy Sea Birdking I', '', '', '', '', '', '', '', '', '', '', '']"
121207,"['Proof of Power: Mighty Gooey Slug', '', '', '', '', '', '', '', '', '', '', '']"
121208,"['Proof of Power: Menacing Ice Remnant Mk.II', '', '', '', '', '', '', '', '', '', '', '']"
121209,"['Proof of Power: Mighty Davy Bones', '', '', '', '', '', '', '', '', '', '', '']"
121210,"['Proof of Power: Menacing Cleaving Armor', '', '', '', '', '', '', '', '', '', '', '']"
121211,"['Proof of Power: Mighty Stormy Sea Birdian I', '', '', '', '', '', '', '', '', '', '', '']"
121212,"['Proof of Power: Menacing Ettin Boa', '', '', '', '', '', '', '', '', '', '', '']"
121357,"['Proof of Power: Otherworld Mighty River Froggen III', '', '', '', '', '', '', '', '', '', '', '']"
121358,"['Proof of Power: Otherworld Menacing River Frogking I', '', '', '', '', '', '', '', '', '', '', '']"
121359,"['Proof of Power: Otherworld Mighty Flatlands Frogking II', '', '', '', '', '', '', '', '', '', '', '']"
121360,"['Proof of Power: Menacing Minotaur', '', '', '', '', '', '', '', '', '', '', '']"
121361,"['Proof of Power: Otherworld Mighty River Frogking III', '', '', '', '', '', '', '', '', '', '', '']"
121362,"['Proof of Power: Menacing Rusalka (Body)', '', '', '', '', '', '', '', '', '', '', '']"
121213,"['Proof of Legend: Greater Dreadwolf', '', '', '', '', '', '', '', '', '', '', '']"
121214,"['Proof of Legend: Flesh-eating Plant', '', '', '', '', '', '', '', '', '', '', '']"
121215,"['Proof of Legend: Admiral', '', '', '', '', '', '', '', '', '', '', '']"
121216,"['Proof of Legend: Abysmal One', '', '', '', '', '', '', '', '', '', '', '']"
121217,"['Proof of Legend: Skywing', '', '', '', '', '', '', '', '', '', '', '']"
121218,"['Proof of Legend: Great Gigantes', '', '', '', '', '', '', '', '', '', '', '']"
121219,"['Proof of Legend: Ruler of the Sands', '', '', '', '', '', '', '', '', '', '', '']"
121220,"['Proof of Legend: Mighty Mánagarmr', '', '', '', '', '', '', '', '', '', '', '']"
121321,"['Proof of Legend: Spotted Viper', '', '', '', '', '', '', '', '', '', '', '']"
121291,"['Proof of Legend: Sable Shadow Dragon', '', '', '', '', '', '', '', '', '', '', '']"
121363,"['Proof of Power: Adventurer', '', '', '', '', '', '', '', '', '', '', '']"
121364,"['Further Proof of Power: Adventurer', '', '', '', '', '', '', '', '', '', '', '']"
121335,"['Challenging a Champion: Veteran Hero', '', '', '', '', '', '', '', '', '', '', '']"
120301,"['Proof of Power: Tottering Old Man', '', '', '', '', '', '', '', '', '', '', '']"
120302,"['Proof of Power: Great Architect', '', '', '', '', '', '', '', '', '', '', '']"
120303,"['Proof of Power: Master of Books', '', '', '', '', '', '', '', '', '', '', '']"
120304,"['Proof of Power: Energetic Old Woman', '', '', '', '', '', '', '', '', '', '', '']"
120305,"['Proof of Power: Powerful Pauper', '', '', '', '', '', '', '', '', '', '', '']"
120306,"['Proof of Power: Reflective Grandma', '', '', '', '', '', '', '', '', '', '', '']"
120307,"['Proof of Power: ""Sandcat"" Dancer', '', '', '', '', '', '', '', '', '', '', '']"
120308,"['Proof of Power: Former Warrior', '', '', '', '', '', '', '', '', '', '', '']"
120671,"['Proof of Power: Muttering Codger', '', '', '', '', '', '', '', '', '', '', '']"
120672,"['Proof of Power: Old Storyteller', '', '', '', '', '', '', '', '', '', '', '']"
121017,"['Proof of Power: Doddering Mercenary', '', '', '', '', '', '', '', '', '', '', '']"
121167,"['Proof of Power: Taciturn Housewife', '', '', '', '', '', '', '', '', '', '', '']"
121221,"['Proof of Power: Sea-gazing Graybeard', '', '', '', '', '', '', '', '', '', '', '']"
121018,"['Tikilen Cup Champion', '', '', '', '', '', '', '', '', '', '', '']"
121029,"['Glossom Cup Champion', '', '', '', '', '', '', '', '', '', '', '']"
121047,"['Varkyn Cup Champion', '', '', '', '', '', '', '', '', '', '', '']"
121048,"[""Ri'tu Cup Champion"", '', '', '', '', '', '', '', '', '', '', '']"
121049,"['Gertrude Cup Champion', '', '', '', '', '', '', '', '', '', '', '']"
120387,"[""Hunter's Proof: Vicious Ice Lizardking III Lv. 1"", '', '', '', '', '', '', '', '', '', '', '']"
120388,"[""Hunter's Proof: Vicious Ice Lizardking III Lv. 2"", '', '', '', '', '', '', '', '', '', '', '']"
120389,"[""Hunter's Proof: Vicious Ice Lizardking III Lv. 3"", '', '', '', '', '', '', '', '', '', '', '']"
120390,"[""Hunter's Proof: Vicious Forest Ratking III Lv. 1"", '', '', '', '', '', '', '', '', '', '', '']"
120391,"[""Hunter's Proof: Vicious Forest Ratking III Lv. 2"", '', '', '', '', '', '', '', '', '', '', '']"
120392,"[""Hunter's Proof: Vicious Forest Ratking III Lv. 3"", '', '', '', '', '', '', '', '', '', '', '']"
120393,"[""Hunter's Proof: Vicious Flatlands Frogking III Lv. 1"", '', '', '', '', '', '', '', '', '', '', '']"
120394,"[""Hunter's Proof: Vicious Flatlands Frogking III Lv. 2"", '', '', '', '', '', '', '', '', '', '', '']"
120395,"[""Hunter's Proof: Vicious Flatlands Frogking III Lv. 3"", '', '', '', '', '', '', '', '', '', '', '']"
120396,"[""Hunter's Proof: Vicious Sea Birdking III Lv. 1"", '', '', '', '', '', '', '', '', '', '', '']"
120397,"[""Hunter's Proof: Vicious Sea Birdking III Lv. 2"", '', '', '', '', '', '', '', '', '', '', '']"
120398,"[""Hunter's Proof: Vicious Sea Birdking III Lv. 3"", '', '', '', '', '', '', '', '', '', '', '']"
120399,"[""Hunter's Proof: Vicious Cliff Birdkin III Lv. 1"", '', '', '', '', '', '', '', '', '', '', '']"
120400,"[""Hunter's Proof: Vicious Cliff Birdkin III Lv. 2"", '', '', '', '', '', '', '', '', '', '', '']"
120401,"[""Hunter's Proof: Vicious Cliff Birdkin III Lv. 3"", '', '', '', '', '', '', '', '', '', '', '']"
120402,"[""Hunter's Proof: Vicious River Frogking III Lv. 1"", '', '', '', '', '', '', '', '', '', '', '']"
120403,"[""Hunter's Proof: Vicious River Frogking III Lv. 2"", '', '', '', '', '', '', '', '', '', '', '']"
120404,"[""Hunter's Proof: Vicious River Frogking III Lv. 3"", '', '', '', '', '', '', '', '', '', '', '']"
