m_id,m_gametext
56,"['Danger', '', '', '', '', '', '', '', '', '', '', '']"
57,"['Rank', '', '', '', '', '', '', '', '', '', '', '']"
59,"['Party', '', '', '', '', '', '', '', '', '', '', '']"
60,"['Main Story', '', '', '', '', '', '', '', '', '', '', '']"
61,"['Traveler Story', '', '', '', '', '', '', '', '', '', '', '']"
62,"['Side Story', '', '', '', '', '', '', '', '', '', '', '']"
63,"['+', '', '', '', '', '', '', '', '', '', '', '']"
64,"['-', '', '', '', '', '', '', '', '', '', '', '']"
65,"[""Can't Equip"", '', '', '', '', '', '', '', '', '', '', '']"
64114,"['(+{0})', '', '', '', '', '', '', '', '', '', '', '']"
66,"['/', '', '', '', '', '', '', '', '', '', '', '']"
67,"['Name', '', '', '', '', '', '', '', '', '', '', '']"
68,"['Attributes', '', '', '', '', '', '', '', '', '', '', '']"
69,"['Equipped', '', '', '', '', '', '', '', '', '', '', '']"
70,"['Lv. {0}', '', '', '', '', '', '', '', '', '', '', '']"
62557,"['{0}%', '', '', '', '', '', '', '', '', '', '', '']"
62807,"['{0} year(s)', '', '', '', '', '', '', '', '', '', '', '']"
62758,"['{0} month(s)', '', '', '', '', '', '', '', '', '', '', '']"
62568,"['{0} day(s)', '', '', '', '', '', '', '', '', '', '', '']"
62569,"['{0} h', '', '', '', '', '', '', '', '', '', '', '']"
62570,"['{0} m', '', '', '', '', '', '', '', '', '', '', '']"
62759,"['{0} s', '', '', '', '', '', '', '', '', '', '', '']"
62760,"['{0}:{1}', '', '', '', '', '', '', '', '', '', '', '']"
62762,"['Mon', '', '', '', '', '', '', '', '', '', '', '']"
62763,"['Tue', '', '', '', '', '', '', '', '', '', '', '']"
62764,"['Wed', '', '', '', '', '', '', '', '', '', '', '']"
62765,"['Thu', '', '', '', '', '', '', '', '', '', '', '']"
62766,"['Fri', '', '', '', '', '', '', '', '', '', '', '']"
62767,"['Sat', '', '', '', '', '', '', '', '', '', '', '']"
62768,"['Sun', '', '', '', '', '', '', '', '', '', '', '']"
62761,"['({0})', '', '', '', '', '', '', '', '', '', '', '']"
62769,"['Until', '', '', '', '', '', '', '', '', '', '', '']"
62821,"['< 1 min', '', '', '', '', '', '', '', '', '', '', '']"
71,"['Amt. Used', '', '', '', '', '', '', '', '', '', '', '']"
72,"['Req. Guidestones', '', '', '', '', '', '', '', '', '', '', '']"
73,"['[{0}/{1}]', '', '', '', '', '', '', '', '', '', '', '']"
74,"['({0}/{1})', '', '', '', '', '', '', '', '', '', '', '']"
75,"['Learned', '', '', '', '', '', '', '', '', '', '', '']"
76,"['Not Learned', '', '', '', '', '', '', '', '', '', '', '']"
77,"['Cleared', '', '', '', '', '', '', '', '', '', '', '']"
78,"['Not Cleared', '', '', '', '', '', '', '', '', '', '', '']"
62864,"['???', '', '', '', '', '', '', '', '', '', '', '']"
64810,"['Clear specific quest (not unlocked/not cleared)', '', '', '', '', '', '', '', '', '', '', '']"
62730,"['Equip. Lv.', '', '', '', '', '', '', '', '', '', '', '']"
62834,"['Locked', '', '', '', '', '', '', '', '', '', '', '']"
62835,"['{0} Region', '', '', '', '', '', '', '', '', '', '', '']"
62852,"['...', '', '', '', '', '', '', '', '', '', '', '']"
62858,"['●', '', '', '', '', '', '', '', '', '', '', '']"
62859,"['①②③④⑤⑥⑦⑧⑨⑩⑪⑫⑬⑭⑮⑯⑰⑱⑲⑳', '', '', '', '', '', '', '', '', '', '', '']"
62930,"['Time left:', '', '', '', '', '', '', '', '', '', '', '']"
62931,"['remaining', '', '', '', '', '', '', '', '', '', '', '']"
62932,"['Remaining:', '', '', '', '', '', '', '', '', '', '', '']"
62933,"['< 1 min remains', '', '', '', '', '', '', '', '', '', '', '']"
62934,"['< 1 min', '', '', '', '', '', '', '', '', '', '', '']"
63000,"['Conditions', '', '', '', '', '', '', '', '', '', '', '']"
64376,"['Other', '', '', '', '', '', '', '', '', '', '', '']"
64377,"['Male', '', '', '', '', '', '', '', '', '', '', '']"
64378,"['Female', '', '', '', '', '', '', '', '', '', '', '']"
64469,"['F', '', '', '', '', '', '', '', '', '', '', '']"
64591,"['Character', '', '', '', '', '', '', '', '', '', '', '']"
64606,"['time(s)', '', '', '', '', '', '', '', '', '', '', '']"
64941,"['Quantity', '', '', '', '', '', '', '', '', '', '', '']"
501,"['Start the Game', 'タイトル画面テスト（イギリス）', '', 'タイトル画面テスト（簡体字）', 'タイトル画面テスト（繁体字）', 'タイトル画面テスト（韓国）', 'タイトル画面テスト（フランス）', 'タイトル画面テスト（ドイツ）', 'タイトル画面テスト（スペイン）', 'タイトル画面テスト（ラテン）', 'タイトル画面テスト（イタリア）', 'タイトル画面テスト（オランダ）']"
502,"['Options', '', '', '', '', '', '', '', '', '', '', '']"
508,"['Version', '', '', '', '', '', '', '', '', '', '', '']"
509,"['User ID', '', '', '', '', '', '', '', '', '', '', '']"
511,"['Options', '', '', '', '', '', '', '', '', '', '', '']"
512,"['Manual', '', '', '', '', '', '', '', '', '', '', '']"
513,"['Achievements', '', '', '', '', '', '', '', '', '', '', '']"
514,"['Support', '', '', '', '', '', '', '', '', '', '', '']"
515,"['Contact', '', '', '', '', '', '', '', '', '', '', '']"
516,"['Repair Game Data', '', '', '', '', '', '', '', '', '', '', '']"
517,"['Download All Game Data', '', '', '', '', '', '', '', '', '', '', '']"
518,"['Transfer Game Data', '', '', '', '', '', '', '', '', '', '', '']"
519,"['Official Information', '', '', '', '', '', '', '', '', '', '', '']"
520,"['Official Website', '', '', '', '', '', '', '', '', '', '', '']"
521,"['Official Twitter', '', '', '', '', '', '', '', '', '', '', '']"
522,"['Recommended\nApps', '', '', '', '', '', '', '', '', '', '', '']"
523,"['Legal Info', '', '', '', '', '', '', '', '', '', '', '']"
524,"['Terms of Service', '', '', '', '', '', '', '', '', '', '', '']"
525,"['Privacy Policy', '', '', '', '', '', '', '', '', '', '', '']"
526,"['Copyright', '', '', '', '', '', '', '', '', '', '', '']"
535,"['Menu', '', '', '', '', '', '', '', '', '', '', '']"
536,"['Quests', '', '', '', '', '', '', '', '', '', '', '']"
537,"['World Map', '', '', '', '', '', '', '', '', '', '', '']"
538,"['Party', '', '', '', '', '', '', '', '', '', '', '']"
539,"['Guide', '', '', '', '', '', '', '', '', '', '', '']"
540,"['Influence', '', '', '', '', '', '', '', '', '', '', '']"
541,"['Feats', '', '', '', '', '', '', '', '', '', '', '']"
542,"['Items', '', '', '', '', '', '', '', '', '', '', '']"
543,"['News', '', '', '', '', '', '', '', '', '', '', '']"
544,"['Mail', '', '', '', '', '', '', '', '', '', '', '']"
545,"['Other', '', '', '', '', '', '', '', '', '', '', '']"
62731,"['Shops', '', '', '', '', '', '', '', '', '', '', '']"
64297,"['Memoirs', '', '', '', '', '', '', '', '', '', '', '']"
64724,"['Exchange', '', '', '', '', '', '', '', '', '', '', '']"
547,"['Sort', '', '', '', '', '', '', '', '', '', '', '']"
563,"['Accepted', '', '', '', '', '', '', '', '', '', '', '']"
564,"['Newest', '', '', '', '', '', '', '', '', '', '', '']"
565,"['Progress', '', '', '', '', '', '', '', '', '', '', '']"
566,"['Prioritized Quest', '', '', '', '', '', '', '', '', '', '', '']"
567,"['Next Destination', '', '', '', '', '', '', '', '', '', '', '']"
568,"['Main\nStory', '', '', '', '', '', '', '', '', '', '', '']"
569,"['Traveler\nStory', '', '', '', '', '', '', '', '', '', '', '']"
570,"['Side\nStory', '', '', '', '', '', '', '', '', '', '', '']"
571,"['Quest Origin', '', '', '', '', '', '', '', '', '', '', '']"
572,"['Conditions', '', '', '', '', '', '', '', '', '', '', '']"
64053,"['Cannot accept this quest because hunts have not been unlocked.\nContinue with the main story to unlock them.', '', '', '', '', '', '', '', '', '', '', '']"
64054,"['Cannot accept hunts at this time.', '', '', '', '', '', '', '', '', '', '', '']"
573,"['Show All', '', '', '', '', '', '', '', '', '', '', '']"
574,"['Current Location', '', '', '', '', '', '', '', '', '', '', '']"
580,"['', '', '', '', '', '', '', '', '', '', '', '']"
581,"['', '', '', '', '', '', '', '', '', '', '', '']"
582,"['People', '', '', '', '', '', '', '', '', '', '', '']"
583,"['Enemies', '', '', '', '', '', '', '', '', '', '', '']"
584,"['In Progress', '', '', '', '', '', '', '', '', '', '', '']"
585,"['Unobtained', '', '', '', '', '', '', '', '', '', '', '']"
586,"['Story Unlock', '', '', '', '', '', '', '', '', '', '', '']"
587,"['Hunts', '', '', '', '', '', '', '', '', '', '', '']"
588,"['Location', '', '', '', '', '', '', '', '', '', '', '']"
589,"['Drops', '', '', '', '', '', '', '', '', '', '', '']"
590,"['Weaknesses', '', '', '', '', '', '', '', '', '', '', '']"
591,"['Resistances', '', '', '', '', '', '', '', '', '', '', '']"
592,"['Null', '', '', '', '', '', '', '', '', '', '', '']"
593,"['Absorbs', '', '', '', '', '', '', '', '', '', '', '']"
594,"['Overall Completion', '', '', '', '', '', '', '', '', '', '', '']"
595,"['Battles', '', '', '', '', '', '', '', '', '', '', '']"
596,"['Map', '', '', '', '', '', '', '', '', '', '', '']"
597,"['Band', '', '', '', '', '', '', '', '', '', '', '']"
598,"['Collection', '', '', '', '', '', '', '', '', '', '', '']"
606,"['Available Rewards', '', '', '', '', '', '', '', '', '', '', '']"
607,"['Next Reward', '', '', '', '', '', '', '', '', '', '', '']"
608,"['View All Rewards', '', '', '', '', '', '', '', '', '', '', '']"
610,"['Battles', '', '', '', '', '', '', '', '', '', '', '']"
611,"['Location', '', '', '', '', '', '', '', '', '', '', '']"
612,"['Ally Skills', '', '', '', '', '', '', '', '', '', '', '']"
613,"['Time Limit', '', '', '', '', '', '', '', '', '', '', '']"
614,"['Settings', '', '', '', '', '', '', '', '', '', '', '']"
615,"['Part Ways', '', '', '', '', '', '', '', '', '', '', '']"
620,"['Filter Towns', '', '', '', '', '', '', '', '', '', '', '']"
628,"['Guidance Rates', '', '', '', '', '', '', '', '', '', '', '']"
629,"['Guide 1', '', '', '', '', '', '', '', '', '', '', '']"
630,"['Guide 10', '', '', '', '', '', '', '', '', '', '', '']"
631,"['Paid Rubies will guarantee one 5★ when guiding 10.', '', '', '', '', '', '', '', '', '', '', '']"
632,"['Limited Time', '', '', '', '', '', '', '', '', '', '', '']"
633,"['Until Expiry', '', '', '', '', '', '', '', '', '', '', '']"
634,"['Concluded', '', '', '', '', '', '', '', '', '', '', '']"
635,"['{0} More', '', '', '', '', '', '', '', '', '', '', '']"
64014,"['Bonus Details', '', '', '', '', '', '', '', '', '', '', '']"
64123,"['Promotion', '', '', '', '', '', '', '', '', '', '', '']"
64015,"['Exchange Period', '', '', '', '', '', '', '', '', '', '', '']"
64016,"['Gain', '', '', '', '', '', '', '', '', '', '', '']"
64017,"['Bonus Details', '', '', '', '', '', '', '', '', '', '', '']"
64018,"['Bonuses Gained', '', '', '', '', '', '', '', '', '', '', '']"
64323,"['STEP Bonuses Gained', '', '', '', '', '', '', '', '', '', '', '']"
64019,"['Current', '', '', '', '', '', '', '', '', '', '', '']"
64031,"['Today', '', '', '', '', '', '', '', '', '', '', '']"
64032,"['This Week', '', '', '', '', '', '', '', '', '', '', '']"
64033,"['This Month', '', '', '', '', '', '', '', '', '', '', '']"
64046,"['Bonus', '', '', '', '', '', '', '', '', '', '', '']"
64060,"['Notice', '', '', '', '', '', '', '', '', '', '', '']"
64063,"['Guidestones Gained', '', '', '', '', '', '', '', '', '', '', '']"
64227,"['To Exchange', '', '', '', '', '', '', '', '', '', '', '']"
64341,"['10', '', '', '', '', '', '', '', '', '', '', '']"
64342,"['Guide {0}', '', '', '', '', '', '', '', '', '', '', '']"
64343,"['STEP {0}', '', '', '', '', '', '', '', '', '', '', '']"
64344,"['Round {0}', '', '', '', '', '', '', '', '', '', '', '']"
64396,"['Free', '', '', '', '', '', '', '', '', '', '', '']"
64791,"['Awakening Stones Gained', '', '', '', '', '', '', '', '', '', '', '']"
64792,"['Ultimate', '', '', '', '', '', '', '', '', '', '', '']"
64793,"['Awakening', '', '', '', '', '', '', '', '', '', '', '']"
64806,"['Gained', '', '', '', '', '', '', '', '', '', '', '']"
64807,"['Unavailable', '', '', '', '', '', '', '', '', '', '', '']"
64820,"['III', '', '', '', '', '', '', '', '', '', '', '']"
64821,"['IV', '', '', '', '', '', '', '', '', '', '', '']"
642,"['Past Mail', '', '', '', '', '', '', '', '', '', '', '']"
648,"['Buy Rubies', '', '', '', '', '', '', '', '', '', '', '']"
649,"['Verify Age', '', '', '', '', '', '', '', '', '', '', '']"
650,"['Transfer ID', '', '', '', '', '', '', '', '', '', '', '']"
651,"['Return to Title', '', '', '', '', '', '', '', '', '', '', '']"
652,"['Sound', '', '', '', '', '', '', '', '', '', '', '']"
653,"['Graphics', '', '', '', '', '', '', '', '', '', '', '']"
654,"['System', '', '', '', '', '', '', '', '', '', '', '']"
655,"['Mute All', '', '', '', '', '', '', '', '', '', '', '']"
656,"['Music', '', '', '', '', '', '', '', '', '', '', '']"
657,"['Sound Effects', '', '', '', '', '', '', '', '', '', '', '']"
658,"['Ambient Sounds', '', '', '', '', '', '', '', '', '', '', '']"
659,"['Voices', '', '', '', '', '', '', '', '', '', '', '']"
660,"['Screen Brightness', '', '', '', '', '', '', '', '', '', '', '']"
661,"['Corner Shadows', '', '', '', '', '', '', '', '', '', '', '']"
662,"['Graphical Quality', '', '', '', '', '', '', '', '', '', '', '']"
663,"['Lowest', '', '', '', '', '', '', '', '', '', '', '']"
664,"['Low', '', '', '', '', '', '', '', '', '', '', '']"
665,"['Normal', '', '', '', '', '', '', '', '', '', '', '']"
666,"['Highest', '', '', '', '', '', '', '', '', '', '', '']"
667,"['Battery Saver', '', '', '', '', '', '', '', '', '', '', '']"
669,"['Normal', '', '', '', '', '', '', '', '', '', '', '']"
670,"['Low', '', '', '', '', '', '', '', '', '', '', '']"
671,"['Frame Rate', '', '', '', '', '', '', '', '', '', '', '']"
672,"['Shadows', '', '', '', '', '', '', '', '', '', '', '']"
673,"['Effects', '', '', '', '', '', '', '', '', '', '', '']"
674,"['Post Effects', '', '', '', '', '', '', '', '', '', '', '']"
675,"['Notifications', '', '', '', '', '', '', '', '', '', '', '']"
676,"['Set Screen Position', '', '', '', '', '', '', '', '', '', '', '']"
677,"['Right Side=Top', '', '', '', '', '', '', '', '', '', '', '']"
678,"['Left Side=Top', '', '', '', '', '', '', '', '', '', '', '']"
679,"['Remember Battle Cursor', '', '', '', '', '', '', '', '', '', '', '']"
680,"['Download Settings', '', '', '', '', '', '', '', '', '', '', '']"
681,"['WiFi Only', '', '', '', '', '', '', '', '', '', '', '']"
682,"['Always', '', '', '', '', '', '', '', '', '', '', '']"
683,"['Download Voices', '', '', '', '', '', '', '', '', '', '', '']"
684,"['Download', '', '', '', '', '', '', '', '', '', '', '']"
685,"['Downloaded', '', '', '', '', '', '', '', '', '', '', '']"
686,"['Text Scroll Speed', '', '', '', '', '', '', '', '', '', '', '']"
62940,"['*Free Rubies will be used first.', '', '', '', '', '', '', '', '', '', '', '']"
695,"['Before Purchase', '', '', '', '', '', '', '', '', '', '', '']"
696,"['After Purchase', '', '', '', '', '', '', '', '', '', '', '']"
697,"['Sell Materials', '', '', '', '', '', '', '', '', '', '', '']"
698,"['New Equipment Unlocked', '', '', '', '', '', '', '', '', '', '', '']"
699,"['Select a character to equip it.', '', '', '', '', '', '', '', '', '', '', '']"
700,"['Buy', '', '', '', '', '', '', '', '', '', '', '']"
701,"['', '', '', '', '', '', '', '', '', '', '', '']"
702,"['', '', '', '', '', '', '', '', '', '', '', '']"
703,"['Equipped', '', '', '', '', '', '', '', '', '', '', '']"
705,"['Location', '', '', '', '', '', '', '', '', '', '', '']"
706,"['Verify Purchase', '', '', '', '', '', '', '', '', '', '', '']"
707,"['Material', '', '', '', '', '', '', '', '', '', '', '']"
708,"['Have/Required', '', '', '', '', '', '', '', '', '', '', '']"
709,"['-', '', '', '', '', '', '', '', '', '', '', '']"
62752,"['', '', '', '', '', '', '', '', '', '', '', '']"
62753,"['Equipped', '', '', '', '', '', '', '', '', '', '', '']"
710,"['Rec. Lv. 10', '', '', '', '', '', '', '', '', '', '', '']"
711,"['Rec. Lv. 20', '', '', '', '', '', '', '', '', '', '', '']"
712,"['Rec. Lv. 30', '', '', '', '', '', '', '', '', '', '', '']"
713,"['Rec. Lv. 40', '', '', '', '', '', '', '', '', '', '', '']"
714,"['Rec. Lv. 50', '', '', '', '', '', '', '', '', '', '', '']"
715,"['Rec. Lv. 60', '', '', '', '', '', '', '', '', '', '', '']"
716,"['Rec. Lv. 70', '', '', '', '', '', '', '', '', '', '', '']"
717,"['Rec. Lv. 80', '', '', '', '', '', '', '', '', '', '', '']"
718,"['Rec. Lv. 90', '', '', '', '', '', '', '', '', '', '', '']"
719,"['Rec. Lv. 100', '', '', '', '', '', '', '', '', '', '', '']"
727,"['Flee', '', '', '', '', '', '', '', '', '', '', '']"
800,"['Finish', '', '', '', '', '', '', '', '', '', '', '']"
801,"['Select a traveler to view.', '', '', '', '', '', '', '', '', '', '', '']"
802,"['Select a traveler to form your party.', '', '', '', '', '', '', '', '', '', '', '']"
803,"['Select a traveler to change equipment.', '', '', '', '', '', '', '', '', '', '', '']"
804,"['Select a traveler to change skills.', '', '', '', '', '', '', '', '', '', '', '']"
805,"['Select a traveler to learn skills.', '', '', '', '', '', '', '', '', '', '', '']"
806,"['Change party formation by dragging and dropping.', '', '', '', '', '', '', '', '', '', '', '']"
807,"['Search Travelers', '', '', '', '', '', '', '', '', '', '', '']"
808,"['View All Travelers', '', '', '', '', '', '', '', '', '', '', '']"
809,"['Selected Travelers', '', '', '', '', '', '', '', '', '', '', '']"
811,"['Remove', '', '', '', '', '', '', '', '', '', '', '']"
812,"['No Travelers', '', '', '', '', '', '', '', '', '', '', '']"
813,"['Select a traveler.', '', '', '', '', '', '', '', '', '', '', '']"
900,"['Form Party', '', '', '', '', '', '', '', '', '', '', '']"
901,"['Travelers', '', '', '', '', '', '', '', '', '', '', '']"
902,"['Status', '', '', '', '', '', '', '', '', '', '', '']"
903,"['Change Equipment', '', '', '', '', '', '', '', '', '', '', '']"
909,"['Change Skills', '', '', '', '', '', '', '', '', '', '', '']"
910,"['Learn Skills', '', '', '', '', '', '', '', '', '', '', '']"
911,"['Quest Info', '', '', '', '', '', '', '', '', '', '', '']"
915,"['World Map', '', '', '', '', '', '', '', '', '', '', '']"
921,"['Weapons', '', '', '', '', '', '', '', '', '', '', '']"
922,"['Armor', '', '', '', '', '', '', '', '', '', '', '']"
923,"['Accessories', '', '', '', '', '', '', '', '', '', '', '']"
924,"['Materials', '', '', '', '', '', '', '', '', '', '', '']"
925,"['Valuables', '', '', '', '', '', '', '', '', '', '', '']"
929,"['Allies', '', '', '', '', '', '', '', '', '', '', '']"
930,"['Items', '', '', '', '', '', '', '', '', '', '', '']"
931,"['Settings', '', '', '', '', '', '', '', '', '', '', '']"
932,"['Help', '', '', '', '', '', '', '', '', '', '', '']"
933,"['Smithy', '', '', '', '', '', '', '', '', '', '', '']"
934,"['Smithy - Weapons', '', '', '', '', '', '', '', '', '', '', '']"
935,"['Smithy - Armor', '', '', '', '', '', '', '', '', '', '', '']"
936,"['Mail', '', '', '', '', '', '', '', '', '', '', '']"
937,"['Hunts', '', '', '', '', '', '', '', '', '', '', '']"
938,"['Quests', '', '', '', '', '', '', '', '', '', '', '']"
939,"['Party', '', '', '', '', '', '', '', '', '', '', '']"
940,"['Guidance of the Sacred Flame', '', '', '', '', '', '', '', '', '', '', '']"
941,"['<clan_name>', '', '', '', '', '', '', '', '', '', '', '']"
62289,"['Buy Rubies', '', '', '', '', '', '', '', '', '', '', '']"
62696,"['Exchange', '', '', '', '', '', '', '', '', '', '', '']"
62732,"['Shops', '', '', '', '', '', '', '', '', '', '', '']"
62806,"['Traveler Skills', '', '', '', '', '', '', '', '', '', '', '']"
62912,"['Expert\nHunts', '', '', '', '', '', '', '', '', '', '', '']"
62913,"['Hunt', '', '', '', '', '', '', '', '', '', '', '']"
62914,"['Expert Hunt', '', '', '', '', '', '', '', '', '', '', '']"
64075,"['Smithy - Enhanced Arms', '', '', '', '', '', '', '', '', '', '', '']"
64081,"['Special Shop', '', '', '', '', '', '', '', '', '', '', '']"
64082,"['Special', '', '', '', '', '', '', '', '', '', '', '']"
64083,"['Ruby Shop', '', '', '', '', '', '', '', '', '', '', '']"
64085,"['The Story So Far', '', '', '', '', '', '', '', '', '', '', '']"
64124,"['Add Guidestones', '', '', '', '', '', '', '', '', '', '', '']"
64296,"['Memoirs', '', '', '', '', '', '', '', '', '', '', '']"
64560,"['Party', '', '', '', '', '', '', '', '', '', '', '']"
942,"['None', '', '', '', '', '', '', '', '', '', '', '']"
943,"['None', '', '', '', '', '', '', '', '', '', '', '']"
945,"['None', '', '', '', '', '', '', '', '', '', '', '']"
946,"['None', '', '', '', '', '', '', '', '', '', '', '']"
947,"['None', '', '', '', '', '', '', '', '', '', '', '']"
948,"['', '', '', '', '', '', '', '', '', '', '', '']"
949,"['Optimize', '', '', '', '', '', '', '', '', '', '', '']"
950,"['Unequip All', '', '', '', '', '', '', '', '', '', '', '']"
951,"['Current Equipment', '', '', '', '', '', '', '', '', '', '', '']"
952,"['Change', '', '', '', '', '', '', '', '', '', '', '']"
953,"['Equipment', '', '', '', '', '', '', '', '', '', '', '']"
62853,"['Unequip', '', '', '', '', '', '', '', '', '', '', '']"
954,"['None', '', '', '', '', '', '', '', '', '', '', '']"
955,"['', '', '', '', '', '', '', '', '', '', '', '']"
62854,"['Battle Skills', '', '', '', '', '', '', '', '', '', '', '']"
62855,"['Support Skills', '', '', '', '', '', '', '', '', '', '', '']"
62856,"['Unequip', '', '', '', '', '', '', '', '', '', '', '']"
956,"['None', '', '', '', '', '', '', '', '', '', '', '']"
64375,"['Passive Skills', '', '', '', '', '', '', '', '', '', '', '']"
30019,"['Fast Travel', '', '', '', '', '', '', '', '', '', '', '']"
30020,"['Travel to {0}?', '', '', '', '', '', '', '', '', '', '', '']"
30021,"['Unavailable', '', '', '', '', '', '', '', '', '', '', '']"
30022,"[""Cannot fast travel to places you haven't visited."", '', '', '', '', '', '', '', '', '', '', '']"
62751,"['Cannot fast travel at this time.', '', '', '', '', '', '', '', '', '', '', '']"
62558,"['Exploration %', '', '', '', '', '', '', '', '', '', '', '']"
62559,"['Danger', '', '', '', '', '', '', '', '', '', '', '']"
62560,"['Elite Enemy Info', '', '', '', '', '', '', '', '', '', '', '']"
62561,"['Treasure Info', '', '', '', '', '', '', '', '', '', '', '']"
62562,"['Go Here', '', '', '', '', '', '', '', '', '', '', '']"
62563,"['To Nearest Town', '', '', '', '', '', '', '', '', '', '', '']"
62564,"['???', '', '', '', '', '', '', '', '', '', '', '']"
62565,"['Undefeated', '', '', '', '', '', '', '', '', '', '', '']"
62566,"['Treasure', '', '', '', '', '', '', '', '', '', '', '']"
62567,"['Path Action', '', '', '', '', '', '', '', '', '', '', '']"
62841,"['Nearby Quest Info', '', '', '', '', '', '', '', '', '', '', '']"
957,"['EXP', '', '', '', '', '', '', '', '', '', '', '']"
958,"['Guidestones', '', '', '', '', '', '', '', '', '', '', '']"
959,"['{0}/{1}', '', '', '', '', '', '', '', '', '', '', '']"
64854,"['{0} ({1})/{2}', '', '', '', '', '', '', '', '', '', '', '']"
960,"['Items - Valuables', '', '', '', '', '', '', '', '', '', '', '']"
961,"['Items - Weapons', '', '', '', '', '', '', '', '', '', '', '']"
962,"['Items - Armor', '', '', '', '', '', '', '', '', '', '', '']"
963,"['Items - Accessories', '', '', '', '', '', '', '', '', '', '', '']"
964,"['Items - Class Level Items', '', '', '', '', '', '', '', '', '', '', '']"
965,"['Items - Materials', '', '', '', '', '', '', '', '', '', '', '']"
966,"['Items - Consumables', '', '', '', '', '', '', '', '', '', '', '']"
64258,"['Items - Fortune Boxes', '', '', '', '', '', '', '', '', '', '', '']"
967,"['Rec. Lv.', '', '', '', '', '', '', '', '', '', '', '']"
968,"['EXP Boosters', '', '', '', '', '', '', '', '', '', '', '']"
64088,"['Level Up', '', '', '', '', '', '', '', '', '', '', '']"
64089,"['Level', '', '', '', '', '', '', '', '', '', '', '']"
64090,"['Confirm Use', '', '', '', '', '', '', '', '', '', '', '']"
64091,"['Lv. Up', '', '', '', '', '', '', '', '', '', '', '']"
64092,"['Limit\nBreak', '', '', '', '', '', '', '', '', '', '', '']"
