m_id,m_ResCategory,m_FilePath
8148,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_DaggerR5_png.UiTX_Common_ItemIcon_DaggerR5_png
8149,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_BookR2_png.UiTX_Common_ItemIcon_BookR2_png
8150,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_BookR3_png.UiTX_Common_ItemIcon_BookR3_png
8151,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_BookR4_png.UiTX_Common_ItemIcon_BookR4_png
8152,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_BookR5_png.UiTX_Common_ItemIcon_BookR5_png
8153,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_CaneR2_png.UiTX_Common_ItemIcon_CaneR2_png
8154,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_CaneR3_png.UiTX_Common_ItemIcon_CaneR3_png
8155,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_CaneR4_png.UiTX_Common_ItemIcon_CaneR4_png
8156,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_CaneR5_png.UiTX_Common_ItemIcon_CaneR5_png
8157,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_ArrowR2_png.UiTX_Common_ItemIcon_ArrowR2_png
8158,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_ArrowR3_png.UiTX_Common_ItemIcon_ArrowR3_png
8159,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_ArrowR4_png.UiTX_Common_ItemIcon_ArrowR4_png
8160,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_ArrowR5_png.UiTX_Common_ItemIcon_ArrowR5_png
8161,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_SpearR2_png.UiTX_Common_ItemIcon_SpearR2_png
8162,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_SpearR3_png.UiTX_Common_ItemIcon_SpearR3_png
8163,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_SpearR4_png.UiTX_Common_ItemIcon_SpearR4_png
8164,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_SpearR5_png.UiTX_Common_ItemIcon_SpearR5_png
8165,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_FanR2_png.UiTX_Common_ItemIcon_FanR2_png
8166,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_FanR3_png.UiTX_Common_ItemIcon_FanR3_png
8167,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_FanR4_png.UiTX_Common_ItemIcon_FanR4_png
8168,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_FanR5_png.UiTX_Common_ItemIcon_FanR5_png
640,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_Sword_png.UiTX_Common_ListIcon_Sword_png
641,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_Ax_png.UiTX_Common_ListIcon_Ax_png
642,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_Dagger_png.UiTX_Common_ListIcon_Dagger_png
643,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_Book_png.UiTX_Common_ListIcon_Book_png
644,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_Cane_png.UiTX_Common_ListIcon_Cane_png
645,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_Arrow_png.UiTX_Common_ListIcon_Arrow_png
646,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_Spear_png.UiTX_Common_ListIcon_Spear_png
647,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_Fan_png.UiTX_Common_ListIcon_Fan_png
648,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_HeadArmor_png.UiTX_Common_ListIcon_HeadArmor_png
649,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BodyArmor_png.UiTX_Common_ListIcon_BodyArmor_png
650,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_LegArmor_png.UiTX_Common_ListIcon_LegArmor_png
651,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_Accessory_png.UiTX_Common_ListIcon_Accessory_png
8107,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_Ring_png.UiTX_Common_ListIcon_Ring_png
8169,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_SwordR2_png.UiTX_Common_ListIcon_SwordR2_png
8170,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_SwordR3_png.UiTX_Common_ListIcon_SwordR3_png
8171,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_SwordR4_png.UiTX_Common_ListIcon_SwordR4_png
8172,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_SwordR5_png.UiTX_Common_ListIcon_SwordR5_png
8173,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_AxR2_png.UiTX_Common_ListIcon_AxR2_png
8174,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_AxR3_png.UiTX_Common_ListIcon_AxR3_png
8175,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_AxR4_png.UiTX_Common_ListIcon_AxR4_png
8176,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_AxR5_png.UiTX_Common_ListIcon_AxR5_png
8177,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_DaggerR2_png.UiTX_Common_ListIcon_DaggerR2_png
8178,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_DaggerR3_png.UiTX_Common_ListIcon_DaggerR3_png
8179,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_DaggerR4_png.UiTX_Common_ListIcon_DaggerR4_png
8180,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_DaggerR5_png.UiTX_Common_ListIcon_DaggerR5_png
8181,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BookR2_png.UiTX_Common_ListIcon_BookR2_png
8182,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BookR3_png.UiTX_Common_ListIcon_BookR3_png
8183,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BookR4_png.UiTX_Common_ListIcon_BookR4_png
8184,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BookR5_png.UiTX_Common_ListIcon_BookR5_png
8185,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_CaneR2_png.UiTX_Common_ListIcon_CaneR2_png
8186,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_CaneR3_png.UiTX_Common_ListIcon_CaneR3_png
8187,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_CaneR4_png.UiTX_Common_ListIcon_CaneR4_png
8188,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_CaneR5_png.UiTX_Common_ListIcon_CaneR5_png
8189,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_ArrowR2_png.UiTX_Common_ListIcon_ArrowR2_png
8190,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_ArrowR3_png.UiTX_Common_ListIcon_ArrowR3_png
8191,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_ArrowR4_png.UiTX_Common_ListIcon_ArrowR4_png
8192,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_ArrowR5_png.UiTX_Common_ListIcon_ArrowR5_png
8193,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_SpearR2_png.UiTX_Common_ListIcon_SpearR2_png
8194,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_SpearR3_png.UiTX_Common_ListIcon_SpearR3_png
8195,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_SpearR4_png.UiTX_Common_ListIcon_SpearR4_png
8196,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_SpearR5_png.UiTX_Common_ListIcon_SpearR5_png
8197,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_FanR2_png.UiTX_Common_ListIcon_FanR2_png
8198,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_FanR3_png.UiTX_Common_ListIcon_FanR3_png
8199,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_FanR4_png.UiTX_Common_ListIcon_FanR4_png
8200,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_FanR5_png.UiTX_Common_ListIcon_FanR5_png
660,2,/Game/UI/Common/Texture/Frames/UiTX_Common_TabIcon_Sword_png.UiTX_Common_TabIcon_Sword_png
661,2,/Game/UI/Common/Texture/Frames/UiTX_Common_TabIcon_Ax_png.UiTX_Common_TabIcon_Ax_png
662,2,/Game/UI/Common/Texture/Frames/UiTX_Common_TabIcon_Dagger_png.UiTX_Common_TabIcon_Dagger_png
663,2,/Game/UI/Common/Texture/Frames/UiTX_Common_TabIcon_Book_png.UiTX_Common_TabIcon_Book_png
664,2,/Game/UI/Common/Texture/Frames/UiTX_Common_TabIcon_Cane_png.UiTX_Common_TabIcon_Cane_png
665,2,/Game/UI/Common/Texture/Frames/UiTX_Common_TabIcon_Arrow_png.UiTX_Common_TabIcon_Arrow_png
666,2,/Game/UI/Common/Texture/Frames/UiTX_Common_TabIcon_Spear_png.UiTX_Common_TabIcon_Spear_png
667,2,/Game/UI/Common/Texture/Frames/UiTX_Common_TabIcon_Fan_png.UiTX_Common_TabIcon_Fan_png
668,2,/Game/UI/Common/Texture/Frames/UiTX_Common_TabIcon_HeadArmor_png.UiTX_Common_TabIcon_HeadArmor_png
669,2,/Game/UI/Common/Texture/Frames/UiTX_Common_TabIcon_BodyArmor_png.UiTX_Common_TabIcon_BodyArmor_png
670,2,/Game/UI/Common/Texture/Frames/UiTX_Common_TabIcon_LegArmor_png.UiTX_Common_TabIcon_LegArmor_png
671,2,/Game/UI/Common/Texture/Frames/UiTX_Common_TabIcon_Heavy_png.UiTX_Common_TabIcon_Heavy_png
672,2,/Game/UI/Common/Texture/Frames/UiTX_Common_TabIcon_Light_png.UiTX_Common_TabIcon_Light_png
673,2,/Game/UI/Common/Texture/Frames/UiTX_Common_TabIcon_Cloth_png.UiTX_Common_TabIcon_Cloth_png
674,2,/Game/UI/Common/Texture/Frames/UiTX_Common_TabIcon_Accessory_png.UiTX_Common_TabIcon_Accessory_png
680,2,/Game/UI/Common/Texture/Frames/UiTX_Common_StatusIconM_PHAttack_png.UiTX_Common_StatusIconM_PHAttack_png
681,2,/Game/UI/Common/Texture/Frames/UiTX_Common_StatusIconM_ATAttack_png.UiTX_Common_StatusIconM_ATAttack_png
682,2,/Game/UI/Common/Texture/Frames/UiTX_Common_StatusIconM_PHDefence_png.UiTX_Common_StatusIconM_PHDefence_png
683,2,/Game/UI/Common/Texture/Frames/UiTX_Common_StatusIconM_ATDefence_png.UiTX_Common_StatusIconM_ATDefence_png
684,2,/Game/UI/Common/Texture/Frames/UiTX_Common_StatusIconM_Speed_png.UiTX_Common_StatusIconM_Speed_png
685,2,/Game/UI/Common/Texture/Frames/UiTX_Common_StatusIconM_Satisfaction_png.UiTX_Common_StatusIconM_Satisfaction_png
686,2,/Game/UI/Common/Texture/Frames/UiTX_Common_StatusIconM_HP_png.UiTX_Common_StatusIconM_HP_png
687,2,/Game/UI/Common/Texture/Frames/UiTX_Common_StatusIconM_SP_png.UiTX_Common_StatusIconM_SP_png
700,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_Bone_png.UiTX_Common_ListIcon_Bone_png
701,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_Ore_png.UiTX_Common_ListIcon_Ore_png
702,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_Leather_png.UiTX_Common_ListIcon_Leather_png
703,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_Wood_png.UiTX_Common_ListIcon_Wood_png
704,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_NMaterials_png.UiTX_Common_ListIcon_NMaterials_png
705,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_Others_png.UiTX_Common_ListIcon_Others_png
8319,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_Enhancement_png.UiTX_Common_ItemIcon_Enhancement_png
8320,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_Coin_png.UiTX_Common_ItemIcon_Coin_png
8108,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenSword_png.UiTX_Common_ListIcon_BrokenSword_png
8201,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenSwordR2_png.UiTX_Common_ListIcon_BrokenSwordR2_png
8202,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenSwordR3_png.UiTX_Common_ListIcon_BrokenSwordR3_png
8203,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenSwordR4_png.UiTX_Common_ListIcon_BrokenSwordR4_png
8204,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenSwordR5_png.UiTX_Common_ListIcon_BrokenSwordR5_png
8205,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenSpear_png.UiTX_Common_ListIcon_BrokenSpear_png
8206,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenSpearR2_png.UiTX_Common_ListIcon_BrokenSpearR2_png
8207,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenSpearR3_png.UiTX_Common_ListIcon_BrokenSpearR3_png
8208,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenSpearR4_png.UiTX_Common_ListIcon_BrokenSpearR4_png
8209,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenSpearR5_png.UiTX_Common_ListIcon_BrokenSpearR5_png
8210,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenDagger_png.UiTX_Common_ListIcon_BrokenDagger_png
8211,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenDaggerR2_png.UiTX_Common_ListIcon_BrokenDaggerR2_png
8212,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenDaggerR3_png.UiTX_Common_ListIcon_BrokenDaggerR3_png
8213,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenDaggerR4_png.UiTX_Common_ListIcon_BrokenDaggerR4_png
8214,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenDaggerR5_png.UiTX_Common_ListIcon_BrokenDaggerR5_png
8215,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenAx_png.UiTX_Common_ListIcon_BrokenAx_png
8216,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenAxR2_png.UiTX_Common_ListIcon_BrokenAxR2_png
8217,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenAxR3_png.UiTX_Common_ListIcon_BrokenAxR3_png
8218,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenAxR4_png.UiTX_Common_ListIcon_BrokenAxR4_png
8219,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenAxR5_png.UiTX_Common_ListIcon_BrokenAxR5_png
8220,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenArrow_png.UiTX_Common_ListIcon_BrokenArrow_png
8221,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenArrowR2_png.UiTX_Common_ListIcon_BrokenArrowR2_png
8222,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenArrowR3_png.UiTX_Common_ListIcon_BrokenArrowR3_png
8223,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenArrowR4_png.UiTX_Common_ListIcon_BrokenArrowR4_png
8224,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenArrowR5_png.UiTX_Common_ListIcon_BrokenArrowR5_png
8225,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenCane_png.UiTX_Common_ListIcon_BrokenCane_png
8226,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenCaneR2_png.UiTX_Common_ListIcon_BrokenCaneR2_png
8227,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenCaneR3_png.UiTX_Common_ListIcon_BrokenCaneR3_png
8228,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenCaneR4_png.UiTX_Common_ListIcon_BrokenCaneR4_png
8229,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenCaneR5_png.UiTX_Common_ListIcon_BrokenCaneR5_png
8230,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenFan_png.UiTX_Common_ListIcon_BrokenFan_png
8231,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenFanR2_png.UiTX_Common_ListIcon_BrokenFanR2_png
8232,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenFanR3_png.UiTX_Common_ListIcon_BrokenFanR3_png
8233,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenFanR4_png.UiTX_Common_ListIcon_BrokenFanR4_png
8234,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenFanR5_png.UiTX_Common_ListIcon_BrokenFanR5_png
8235,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenBook_png.UiTX_Common_ListIcon_BrokenBook_png
8236,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenBookR2_png.UiTX_Common_ListIcon_BrokenBookR2_png
8237,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenBookR3_png.UiTX_Common_ListIcon_BrokenBookR3_png
8238,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenBookR4_png.UiTX_Common_ListIcon_BrokenBookR4_png
8239,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ListIcon_BrokenBookR5_png.UiTX_Common_ListIcon_BrokenBookR5_png
710,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_Bone_png.UiTX_Common_ItemIcon_Bone_png
711,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_Ore_png.UiTX_Common_ItemIcon_Ore_png
712,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_Leather_png.UiTX_Common_ItemIcon_Leather_png
713,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_Wood_png.UiTX_Common_ItemIcon_Wood_png
714,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_NMaterials_png.UiTX_Common_ItemIcon_NMaterials_png
8109,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_BrokenSword_png.UiTX_Common_ItemIcon_BrokenSword_png
8240,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_BrokenSwordR2_png.UiTX_Common_ItemIcon_BrokenSwordR2_png
8241,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_BrokenSwordR3_png.UiTX_Common_ItemIcon_BrokenSwordR3_png
8242,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_BrokenSwordR4_png.UiTX_Common_ItemIcon_BrokenSwordR4_png
8243,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_BrokenSwordR5_png.UiTX_Common_ItemIcon_BrokenSwordR5_png
8244,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_BrokenSpear_png.UiTX_Common_ItemIcon_BrokenSpear_png
8245,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_BrokenSpearR2_png.UiTX_Common_ItemIcon_BrokenSpearR2_png
8246,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_BrokenSpearR3_png.UiTX_Common_ItemIcon_BrokenSpearR3_png
8247,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_BrokenSpearR4_png.UiTX_Common_ItemIcon_BrokenSpearR4_png
8248,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_BrokenSpearR5_png.UiTX_Common_ItemIcon_BrokenSpearR5_png
8249,2,/Game/UI/Common/Texture/Frames/UiTX_Common_ItemIcon_BrokenDagger_png.UiTX_Common_ItemIcon_BrokenDagger_png
