m_id,m_TalkNo,m_EndTalkFlg,m_StartOnly,m_NotTurn,m_ResetLastNpcDir,m_OpenUI,m_Affection,m_ChoiceTalk,m_TalkText,m_BalloonType,m_HideBalloonTail,m_PCTargetBalloon,m_TalkDir,m_EventID,m_QuestID,m_TrigConditionID,m_ChoiceText1,m_InfluenceValue1,m_ConnectTalkNo1,m_ChoiceText2,m_InfluenceValue2,m_ConnectTalkNo2,m_ChoiceText3,m_InfluenceValue3,m_ConnectTalkNo3,m_ChoiceText4,m_InfluenceValue4,m_ConnectTalkNo4
16,1,195,194,195,194,194,194,194,0,0,194,194,0,8198,0,"[0, 0, 0, 0]",0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
18,1,194,194,194,194,194,194,195,39374,0,194,194,0,0,0,"[103710, 0, 0, 0]",39376,"[0, 0, 0, 0]",4,39378,"[0, 0, 0, 0]",5,39379,"[0, 0, 0, 0]",3,39380,"[0, 0, 0, 0]",0
19,2,194,194,194,194,194,194,195,39374,0,194,194,0,0,0,"[0, 0, 0, 0]",39376,"[0, 0, 0, 0]",4,39379,"[0, 0, 0, 0]",3,39380,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
23,3,194,194,194,194,194,194,194,0,0,194,194,0,8209,0,"[0, 0, 0, 0]",0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
24,4,194,194,194,194,194,194,194,0,0,194,194,0,8211,0,"[0, 0, 0, 0]",0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
25,5,195,194,194,194,194,194,194,0,0,194,194,0,8212,0,"[0, 0, 0, 0]",0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
20,1,194,194,194,194,194,194,195,39374,0,194,194,0,0,0,"[103710, 0, 0, 0]",39376,"[0, 0, 0, 0]",4,39378,"[0, 0, 0, 0]",5,39379,"[0, 0, 0, 0]",3,39380,"[0, 0, 0, 0]",0
21,2,194,194,194,194,194,194,195,39374,0,194,194,0,0,0,"[0, 0, 0, 0]",39376,"[0, 0, 0, 0]",4,39379,"[0, 0, 0, 0]",3,39380,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
26,3,194,194,194,194,194,194,194,0,0,194,194,0,8209,0,"[0, 0, 0, 0]",0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
27,4,194,194,194,194,194,194,194,0,0,194,194,0,8078,0,"[0, 0, 0, 0]",0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
28,5,195,194,194,194,194,194,194,0,0,194,194,0,8212,0,"[0, 0, 0, 0]",0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
22,1,195,194,194,194,194,194,194,39315,0,194,194,6,0,0,"[0, 0, 0, 0]",0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
